ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,Unnamed: 25,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22
1.0,0.0,24.0,1:24.991,0.0,,21.436,0.0,31.847,0.0,31.708,0.0,108.4,38:08.160,14:43,0:21.436,0:31.847,0:31.708,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,25.0,1:25.713,0.0,,21.558,0.0,32.768,0.0,31.387,0.0,107.5,39:33.873,14:45,0:21.558,0:32.768,0:31.387,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,26.0,1:25.147,0.0,,21.972,0.0,32.089,0.0,31.086,0.0,108.2,40:59.020,14:46,0:21.972,0:32.089,0:31.086,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,27.0,1:24.079,0.0,,21.268,0.0,31.789,0.0,31.022,2.0,109.6,42:23.099,14:47,0:21.268,0:31.789,0:31.022,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,28.0,1:24.400,0.0,,21.267,0.0,31.792,0.0,31.341,0.0,109.2,43:47.499,14:49,0:21.267,0:31.792,0:31.341,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,29.0,1:23.889,2.0,,21.217,2.0,31.613,2.0,31.059,0.0,109.9,45:11.388,14:50,0:21.217,0:31.613,0:31.059,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,30.0,1:26.590,0.0,,21.396,0.0,32.690,0.0,32.504,0.0,106.4,46:37.978,14:52,0:21.396,0:32.690,0:32.504,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,31.0,1:27.823,0.0,,22.229,0.0,33.412,0.0,32.182,0.0,104.9,48:05.801,14:53,0:22.229,0:33.412,0:32.182,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,32.0,1:26.600,0.0,,21.947,0.0,33.115,0.0,31.538,0.0,106.4,49:32.401,14:55,0:21.947,0:33.115,0:31.538,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,33.0,1:25.671,0.0,,21.496,0.0,32.523,0.0,31.652,0.0,107.6,50:58.072,14:56,0:21.496,0:32.523,0:31.652,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,1.0,1:34.802,0.0,,30.914,0.0,32.409,0.0,31.479,0.0,97.2,1:34.802,14:07,0:30.914,0:32.409,0:31.479,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,2.0,1:25.713,0.0,,21.866,0.0,32.242,0.0,31.605,0.0,107.5,3:00.515,14:08,0:21.866,0:32.242,0:31.605,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,3.0,1:24.935,0.0,,21.942,0.0,31.790,0.0,31.203,0.0,108.5,4:25.450,14:09,0:21.942,0:31.790,0:31.203,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,4.0,1:25.446,0.0,,21.742,0.0,32.177,0.0,31.527,0.0,107.9,5:50.896,14:11,0:21.742,0:32.177,0:31.527,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,5.0,1:26.641,0.0,,21.404,0.0,32.224,0.0,33.013,0.0,106.4,7:17.537,14:12,0:21.404,0:32.224,0:33.013,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,6.0,2:46.880,0.0,,38.155,0.0,1:05.887,0.0,1:02.838,0.0,55.2,10:04.417,14:15,0:38.155,1:05.887,1:02.838,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,7.0,2:18.900,0.0,,45.651,0.0,57.647,0.0,35.602,0.0,66.3,12:23.317,14:17,0:45.651,0:57.647,0:35.602,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,8.0,1:26.088,0.0,,21.814,0.0,32.242,0.0,32.032,0.0,107.1,13:49.405,14:19,0:21.814,0:32.242,0:32.032,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,9.0,1:25.885,0.0,,22.246,0.0,32.719,0.0,30.920,0.0,107.3,15:15.290,14:20,0:22.246,0:32.719,0:30.920,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,10.0,1:24.218,0.0,,21.325,0.0,31.800,0.0,31.093,0.0,109.4,16:39.508,14:22,0:21.325,0:31.800,0:31.093,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,11.0,1:24.178,0.0,,21.220,0.0,31.946,0.0,31.012,0.0,109.5,18:03.686,14:23,0:21.220,0:31.946,0:31.012,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,12.0,1:25.425,0.0,,21.384,0.0,32.079,0.0,31.962,0.0,107.9,19:29.111,14:25,0:21.384,0:32.079,0:31.962,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,13.0,1:23.886,0.0,,21.393,0.0,31.678,2.0,30.815,2.0,109.9,20:52.997,14:26,0:21.393,0:31.678,0:30.815,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,14.0,1:23.963,0.0,,21.210,0.0,31.830,0.0,30.923,0.0,109.8,22:16.960,14:27,0:21.210,0:31.830,0:30.923,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,15.0,1:26.369,0.0,,21.352,0.0,32.146,0.0,32.871,0.0,106.7,23:43.329,14:29,0:21.352,0:32.146,0:32.871,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,16.0,1:26.062,0.0,,21.671,0.0,32.438,0.0,31.953,0.0,107.1,25:09.391,14:30,0:21.671,0:32.438,0:31.953,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,17.0,2:16.841,0.0,B,22.128,0.0,32.585,0.0,1:22.128,0.0,67.3,27:26.232,14:32,0:22.128,0:32.585,1:22.128,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,18.0,1:27.989,0.0,,25.453,0.0,31.710,0.0,30.826,0.0,104.7,28:54.221,14:34,0:25.453,0:31.710,0:30.826,,Lucas DI GRASSI,0:00:59.451,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,19.0,1:24.563,0.0,,21.554,0.0,31.906,0.0,31.103,0.0,109.0,30:18.784,14:35,0:21.554,0:31.906,0:31.103,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,20.0,1:24.147,0.0,,21.244,0.0,31.825,0.0,31.078,0.0,109.5,31:42.931,14:37,0:21.244,0:31.825,0:31.078,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,21.0,1:23.877,2.0,,21.123,2.0,31.707,0.0,31.047,0.0,109.9,33:06.808,14:38,0:21.123,0:31.707,0:31.047,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,22.0,1:24.846,0.0,,21.490,0.0,31.972,0.0,31.384,0.0,108.6,34:31.654,14:40,0:21.490,0:31.972,0:31.384,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,23.0,1:26.597,0.0,,22.006,0.0,32.523,0.0,32.068,0.0,106.4,35:58.251,14:41,0:22.006,0:32.523,0:32.068,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,24.0,1:25.895,0.0,,21.919,0.0,32.317,0.0,31.659,0.0,107.3,37:24.146,14:42,0:21.919,0:32.317,0:31.659,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,25.0,1:25.416,0.0,,21.646,0.0,32.379,0.0,31.391,0.0,107.9,38:49.562,14:44,0:21.646,0:32.379,0:31.391,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,26.0,1:25.362,0.0,,21.650,0.0,32.153,0.0,31.559,0.0,108.0,40:14.924,14:45,0:21.650,0:32.153,0:31.559,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,27.0,1:25.517,0.0,,21.810,0.0,32.347,0.0,31.360,0.0,107.8,41:40.441,14:47,0:21.810,0:32.347,0:31.360,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,28.0,1:25.581,0.0,,21.583,0.0,32.246,0.0,31.752,0.0,107.7,43:06.022,14:48,0:21.583,0:32.246,0:31.752,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,29.0,1:25.454,0.0,,21.516,0.0,32.339,0.0,31.599,0.0,107.8,44:31.476,14:50,0:21.516,0:32.339,0:31.599,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,30.0,1:25.389,0.0,,21.538,0.0,32.530,0.0,31.321,0.0,107.9,45:56.865,14:51,0:21.538,0:32.530,0:31.321,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,31.0,1:26.641,0.0,,21.724,0.0,32.491,0.0,32.426,0.0,106.4,47:23.506,14:52,0:21.724,0:32.491,0:32.426,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,32.0,1:26.370,0.0,,21.965,0.0,32.550,0.0,31.855,0.0,106.7,48:49.876,14:54,0:21.965,0:32.550,0:31.855,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,33.0,1:27.573,0.0,,22.217,0.0,32.916,0.0,32.440,0.0,105.2,50:17.449,14:55,0:22.217,0:32.916,0:32.440,,Lucas DI GRASSI,,,2.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,1.0,1:40.097,0.0,,33.662,0.0,33.763,0.0,32.672,0.0,92.1,1:40.097,14:07,0:33.662,0:33.763,0:32.672,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,2.0,1:25.856,0.0,,21.651,0.0,32.678,0.0,31.527,0.0,107.3,3:05.953,14:08,0:21.651,0:32.678,0:31.527,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,3.0,1:24.753,2.0,,21.277,2.0,32.063,0.0,31.413,0.0,108.7,4:30.706,14:10,0:21.277,0:32.063,0:31.413,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,4.0,1:25.348,0.0,,21.680,0.0,32.161,0.0,31.507,0.0,108.0,5:56.054,14:11,0:21.680,0:32.161,0:31.507,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,5.0,1:29.220,0.0,,22.060,0.0,32.120,0.0,35.040,0.0,103.3,7:25.274,14:12,0:22.060,0:32.120,0:35.040,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,6.0,2:47.845,0.0,,36.088,0.0,1:08.507,0.0,1:03.250,0.0,54.9,10:13.119,14:15,0:36.088,1:08.507,1:03.250,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,7.0,2:18.126,0.0,,46.834,0.0,53.137,0.0,38.155,0.0,66.7,12:31.245,14:18,0:46.834,0:53.137,0:38.155,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,8.0,1:25.808,0.0,,22.049,0.0,32.429,0.0,31.330,2.0,107.4,13:57.053,14:19,0:22.049,0:32.429,0:31.330,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,9.0,1:25.489,0.0,,21.765,0.0,32.236,0.0,31.488,0.0,107.8,15:22.542,14:20,0:21.765,0:32.236,0:31.488,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,10.0,1:25.179,0.0,,21.765,0.0,31.810,2.0,31.604,0.0,108.2,16:47.721,14:22,0:21.765,0:31.810,0:31.604,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,11.0,1:26.653,0.0,,21.732,0.0,32.647,0.0,32.274,0.0,106.4,18:14.374,14:23,0:21.732,0:32.647,0:32.274,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,12.0,1:25.975,0.0,,21.619,0.0,32.094,0.0,32.262,0.0,107.2,19:40.349,14:25,0:21.619,0:32.094,0:32.262,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,13.0,1:28.441,0.0,,22.801,0.0,32.764,0.0,32.876,0.0,104.2,21:08.790,14:26,0:22.801,0:32.764,0:32.876,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,14.0,1:26.681,0.0,,22.942,0.0,32.328,0.0,31.411,0.0,106.3,22:35.471,14:28,0:22.942,0:32.328,0:31.411,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,15.0,1:25.390,0.0,,21.509,0.0,32.321,0.0,31.560,0.0,107.9,24:00.861,14:29,0:21.509,0:32.321,0:31.560,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,16.0,1:25.059,0.0,,21.518,0.0,32.198,0.0,31.343,0.0,108.3,25:25.920,14:30,0:21.518,0:32.198,0:31.343,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,17.0,2:37.673,0.0,B,21.463,0.0,32.125,0.0,1:44.085,0.0,58.5,28:03.593,14:33,0:21.463,0:32.125,1:44.085,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,18.0,1:32.456,0.0,,26.498,0.0,33.181,0.0,32.777,0.0,99.7,29:36.049,14:35,0:26.498,0:33.181,0:32.777,,Jacques VILLENEUVE,0:01:20.592,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,19.0,1:27.363,0.0,,21.875,0.0,32.956,0.0,32.532,0.0,105.5,31:03.412,14:36,0:21.875,0:32.956,0:32.532,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,20.0,1:25.828,0.0,,21.862,0.0,32.303,0.0,31.663,0.0,107.4,32:29.240,14:38,0:21.862,0:32.303,0:31.663,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,21.0,1:26.220,0.0,,21.538,0.0,32.666,0.0,32.016,0.0,106.9,33:55.460,14:39,0:21.538,0:32.666,0:32.016,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,22.0,1:25.154,0.0,,21.570,0.0,32.069,0.0,31.515,0.0,108.2,35:20.614,14:40,0:21.570,0:32.069,0:31.515,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,23.0,1:25.097,0.0,,21.378,0.0,31.893,0.0,31.826,0.0,108.3,36:45.711,14:42,0:21.378,0:31.893,0:31.826,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,24.0,1:25.057,0.0,,21.381,0.0,32.148,0.0,31.528,0.0,108.4,38:10.768,14:43,0:21.381,0:32.148,0:31.528,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,25.0,1:25.294,0.0,,21.597,0.0,32.315,0.0,31.382,0.0,108.0,39:36.062,14:45,0:21.597,0:32.315,0:31.382,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,26.0,1:25.396,0.0,,21.504,0.0,32.400,0.0,31.492,0.0,107.9,41:01.458,14:46,0:21.504,0:32.400,0:31.492,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,27.0,1:26.719,0.0,,22.128,0.0,32.663,0.0,31.928,0.0,106.3,42:28.177,14:48,0:22.128,0:32.663,0:31.928,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,28.0,1:27.961,0.0,,22.456,0.0,32.570,0.0,32.935,0.0,104.8,43:56.138,14:49,0:22.456,0:32.570,0:32.935,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,29.0,1:28.816,0.0,,22.835,0.0,32.929,0.0,33.052,0.0,103.8,45:24.954,14:50,0:22.835,0:32.929,0:33.052,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,30.0,1:29.578,0.0,,22.906,0.0,33.364,0.0,33.308,0.0,102.9,46:54.532,14:52,0:22.906,0:33.364,0:33.308,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,31.0,1:29.578,0.0,,22.914,0.0,34.426,0.0,32.238,0.0,102.9,48:24.110,14:53,0:22.914,0:34.426,0:32.238,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,32.0,1:25.766,0.0,,21.776,0.0,32.306,0.0,31.684,0.0,107.5,49:49.876,14:55,0:21.776,0:32.306,0:31.684,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
12.0,0.0,33.0,1:26.271,0.0,,21.813,0.0,32.829,0.0,31.629,0.0,106.8,51:16.147,14:56,0:21.813,0:32.829,0:31.629,,Jacques VILLENEUVE,,,4.0,Venturi Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
2.0,0.0,1.0,1:38.423,0.0,,33.625,0.0,32.922,0.0,31.876,0.0,93.6,1:38.423,14:07,0:33.625,0:32.922,0:31.876,,Sam BIRD,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
2.0,0.0,2.0,1:25.303,0.0,,21.886,0.0,32.129,0.0,31.288,0.0,108.0,3:03.726,14:08,0:21.886,0:32.129,0:31.288,,Sam BIRD,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Putrajaya\Race\23_Analysis_Race (13).CSV,,,,,,,,,,,,,,,,,,,,
