ï»¿POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH,LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 35,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25,ï»¿TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,Unnamed: 8,ï»¿POSITION,STATUS,LAPS,TOTAL_TIME,FL_LAPNUM,FL_TIME,FL_KPH,Unnamed: 37,POWER,Unnamed: 26
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,4.0,1:13.855,0.0,,24.014,0.0,18.592,0.0,31.249,0.0,114.5,5:14.078,16:09:16.495,0:24.014,0:18.592,0:31.249,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,5.0,1:13.638,0.0,,24.238000000000003,0.0,18.516,0.0,30.884,0.0,114.8,6:27.716,16:10:30.133,0:24.238,0:18.516,0:30.884,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,6.0,1:13.523,0.0,,24.223000000000003,0.0,18.554000000000002,0.0,30.746,0.0,115.0,7:41.239,16:11:43.656,0:24.223,0:18.554,0:30.746,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,7.0,1:12.940,0.0,,24.006,0.0,18.236,0.0,30.698,0.0,115.9,8:54.179,16:12:56.596,0:24.006,0:18.236,0:30.698,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,8.0,1:13.787,0.0,,24.031,0.0,18.090999999999998,0.0,31.665,0.0,114.6,10:07.966,16:14:10.383,0:24.031,0:18.091,0:31.665,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,9.0,1:14.265,0.0,,25.065,0.0,18.432000000000002,0.0,30.768,0.0,113.8,11:22.231,16:15:24.648,0:25.065,0:18.432,0:30.768,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,10.0,1:13.281,0.0,,24.385,0.0,18.33,0.0,30.566,0.0,115.3,12:35.512,16:16:37.929,0:24.385,0:18.330,0:30.566,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,11.0,1:12.724,0.0,,23.969,0.0,18.241,0.0,30.514,0.0,116.2,13:48.236,16:17:50.653,0:23.969,0:18.241,0:30.514,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,12.0,1:13.602,0.0,,24.385,0.0,18.205,0.0,31.012,0.0,114.8,15:01.838,16:19:04.255,0:24.385,0:18.205,0:31.012,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,13.0,1:14.125,0.0,,25.802,0.0,17.835,0.0,30.488,0.0,114.0,16:15.963,16:20:18.380,0:25.802,0:17.835,0:30.488,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,14.0,1:12.827,0.0,,24.307,0.0,18.317999999999998,0.0,30.202,0.0,116.1,17:28.790,16:21:31.207,0:24.307,0:18.318,0:30.202,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,15.0,1:13.816,0.0,,24.311,0.0,17.714000000000002,0.0,31.791,0.0,114.5,18:42.606,16:22:45.023,0:24.311,0:17.714,0:31.791,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,16.0,2:25.859,0.0,,35.817,0.0,46.78,0.0,1:03.262,0.0,58.0,21:08.465,16:25:10.882,0:35.817,0:46.780,1:03.262,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,17.0,2:24.343,0.0,,54.456,0.0,47.256,0.0,42.631,0.0,58.6,23:32.808,16:27:35.225,0:54.456,0:47.256,0:42.631,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,18.0,1:14.607,0.0,,25.71,0.0,18.163,0.0,30.734,0.0,113.3,24:47.415,16:28:49.832,0:25.710,0:18.163,0:30.734,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,19.0,1:53.315,0.0,,24.116,0.0,37.507,0.0,51.692,0.0,74.6,26:40.730,16:30:43.147,0:24.116,0:37.507,0:51.692,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,20.0,1:13.071,0.0,,24.788,0.0,17.906,0.0,30.377,0.0,115.7,27:53.801,16:31:56.218,0:24.788,0:17.906,0:30.377,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,21.0,1:12.721,0.0,,24.247,0.0,17.972,0.0,30.502,0.0,116.2,29:06.522,16:33:08.939,0:24.247,0:17.972,0:30.502,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,22.0,1:13.554,0.0,,24.125,0.0,18.665,0.0,30.764,0.0,114.9,30:20.076,16:34:22.493,0:24.125,0:18.665,0:30.764,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,23.0,1:12.460,0.0,,24.245,0.0,17.834,0.0,30.381,0.0,116.7,31:32.536,16:35:34.953,0:24.245,0:17.834,0:30.381,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,24.0,1:12.405,0.0,,24.208000000000002,0.0,17.965,0.0,30.232,0.0,116.7,32:44.941,16:36:47.358,0:24.208,0:17.965,0:30.232,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,25.0,1:12.569,0.0,,24.175,0.0,18.2,0.0,30.194,0.0,116.5,33:57.510,16:37:59.927,0:24.175,0:18.200,0:30.194,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,26.0,1:16.154,0.0,,25.778000000000002,0.0,17.843,0.0,32.533,0.0,111.0,35:13.664,16:39:16.081,0:25.778,0:17.843,0:32.533,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,27.0,1:13.358,0.0,,25.592,0.0,17.872,0.0,29.894,2.0,115.2,36:27.022,16:40:29.439,0:25.592,0:17.872,0:29.894,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,28.0,1:11.519,2.0,,23.875999999999998,2.0,17.533,2.0,30.110,0.0,118.2,37:38.541,16:41:40.958,0:23.876,0:17.533,0:30.110,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,29.0,1:12.468,0.0,,24.21,0.0,17.874000000000002,0.0,30.384,0.0,116.6,38:51.009,16:42:53.426,0:24.210,0:17.874,0:30.384,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,30.0,1:15.365,0.0,,26.430999999999997,0.0,18.284000000000002,0.0,30.650,0.0,112.2,40:06.374,16:44:08.791,0:26.431,0:18.284,0:30.650,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,31.0,1:12.932,0.0,,24.448,0.0,18.172,0.0,30.312,0.0,115.9,41:19.306,16:45:21.723,0:24.448,0:18.172,0:30.312,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,32.0,1:15.588,0.0,,24.863000000000003,0.0,19.007,0.0,31.718,0.0,111.8,42:34.894,16:46:37.311,0:24.863,0:19.007,0:31.718,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,33.0,1:13.986,0.0,,24.66,0.0,18.546,0.0,30.780,0.0,114.2,43:48.880,16:47:51.297,0:24.660,0:18.546,0:30.780,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,34.0,1:14.206,0.0,,25.043000000000003,0.0,18.512,0.0,30.651,0.0,113.9,45:03.086,16:49:05.503,0:25.043,0:18.512,0:30.651,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,35.0,1:13.991,0.0,,24.74,0.0,18.453,0.0,30.798,0.0,114.2,46:17.077,16:50:19.494,0:24.740,0:18.453,0:30.798,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Audi Sport Abt Schaeffler Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,11.0,1.0,36.0,1:14.986,0.0,,24.761999999999997,0.0,19.059,0.0,31.165,0.0,112.7,47:32.063,16:51:34.480,0:24.762,0:19.059,0:31.165,,Lucas DI GRASSI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,1.0,1:29.855,0.0,,36.193000000000005,0.0,21.826,0.0,31.836,0.0,94.1,1:29.855,16:05:32.272,0:36.193,0:21.826,0:31.836,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,2.0,1:15.522,0.0,,24.653000000000002,0.0,18.759,0.0,32.110,0.0,111.9,2:45.377,16:06:47.794,0:24.653,0:18.759,0:32.110,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,3.0,1:14.144,0.0,,24.31,0.0,18.658,0.0,31.176,0.0,114.0,3:59.521,16:08:01.938,0:24.310,0:18.658,0:31.176,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,4.0,1:14.207,0.0,,24.261,0.0,18.615,0.0,31.331,0.0,113.9,5:13.728,16:09:16.145,0:24.261,0:18.615,0:31.331,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,5.0,1:13.607,0.0,,24.124000000000002,0.0,18.545,0.0,30.938,0.0,114.8,6:27.335,16:10:29.752,0:24.124,0:18.545,0:30.938,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,6.0,1:14.795,0.0,,24.24,0.0,18.680999999999997,0.0,31.874,0.0,113.0,7:42.130,16:11:44.547,0:24.240,0:18.681,0:31.874,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,7.0,1:13.708,0.0,,24.11,0.0,18.574,0.0,31.024,0.0,114.7,8:55.838,16:12:58.255,0:24.110,0:18.574,0:31.024,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,8.0,1:13.576,0.0,,24.129,0.0,18.428,0.0,31.019,0.0,114.9,10:09.414,16:14:11.831,0:24.129,0:18.428,0:31.019,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,9.0,1:13.936,0.0,,24.311999999999998,0.0,18.680999999999997,0.0,30.943,0.0,114.3,11:23.350,16:15:25.767,0:24.312,0:18.681,0:30.943,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,10.0,1:13.486,0.0,,24.151999999999997,0.0,18.314,0.0,31.020,0.0,115.0,12:36.836,16:16:39.253,0:24.152,0:18.314,0:31.020,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,11.0,1:13.526,0.0,,24.247,0.0,18.292,0.0,30.987,0.0,115.0,13:50.362,16:17:52.779,0:24.247,0:18.292,0:30.987,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,12.0,1:14.092,0.0,,25.701999999999998,0.0,18.127,2.0,30.263,2.0,114.1,15:04.454,16:19:06.871,0:25.702,0:18.127,0:30.263,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,13.0,1:13.663,0.0,,24.337,0.0,18.412,0.0,30.914,0.0,114.7,16:18.117,16:20:20.534,0:24.337,0:18.412,0:30.914,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,14.0,1:13.034,2.0,,24.305999999999997,0.0,18.180999999999997,0.0,30.547,0.0,115.7,17:31.151,16:21:33.568,0:24.306,0:18.181,0:30.547,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,15.0,1:14.431,0.0,,24.259,0.0,18.711,0.0,31.461,0.0,113.6,18:45.582,16:22:47.999,0:24.259,0:18.711,0:31.461,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,16.0,2:29.412,0.0,,38.330999999999996,0.0,47.211999999999996,0.0,1:03.869,0.0,56.6,21:14.994,16:25:17.411,0:38.331,0:47.212,1:03.869,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,17.0,2:20.885,0.0,,54.82899999999999,0.0,47.207,0.0,38.849,0.0,60.0,23:35.879,16:27:38.296,0:54.829,0:47.207,0:38.849,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,18.0,1:15.178,0.0,,25.026999999999997,0.0,18.673,0.0,31.478,0.0,112.4,24:51.057,16:28:53.474,0:25.027,0:18.673,0:31.478,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,19.0,1:54.601,0.0,,24.308000000000003,0.0,42.65,0.0,47.643,0.0,73.8,26:45.658,16:30:48.075,0:24.308,0:42.650,0:47.643,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,20.0,1:13.554,0.0,,24.22,0.0,18.528,0.0,30.806,0.0,114.9,27:59.212,16:32:01.629,0:24.220,0:18.528,0:30.806,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,21.0,1:13.361,0.0,,24.06,2.0,18.516,0.0,30.785,0.0,115.2,29:12.573,16:33:14.990,0:24.060,0:18.516,0:30.785,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,22.0,1:13.183,0.0,,24.215,0.0,18.386,0.0,30.582,0.0,115.5,30:25.756,16:34:28.173,0:24.215,0:18.386,0:30.582,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,23.0,1:13.553,0.0,,24.579,0.0,18.385,0.0,30.589,0.0,114.9,31:39.309,16:35:41.726,0:24.579,0:18.385,0:30.589,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,24.0,1:13.191,0.0,,24.112,0.0,18.334,0.0,30.745,0.0,115.5,32:52.500,16:36:54.917,0:24.112,0:18.334,0:30.745,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,25.0,1:13.057,0.0,,24.146,0.0,18.342,0.0,30.569,0.0,115.7,34:05.557,16:38:07.974,0:24.146,0:18.342,0:30.569,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,26.0,1:13.357,0.0,,24.14,0.0,18.444000000000003,0.0,30.773,0.0,115.2,35:18.914,16:39:21.331,0:24.140,0:18.444,0:30.773,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,27.0,1:13.259,0.0,,24.156,0.0,18.512999999999998,0.0,30.590,0.0,115.4,36:32.173,16:40:34.590,0:24.156,0:18.513,0:30.590,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,28.0,1:14.888,0.0,,26.017,0.0,18.352999999999998,0.0,30.518,0.0,112.9,37:47.061,16:41:49.478,0:26.017,0:18.353,0:30.518,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,29.0,1:13.630,0.0,,24.278000000000002,0.0,18.500999999999998,0.0,30.851,0.0,114.8,39:00.691,16:43:03.108,0:24.278,0:18.501,0:30.851,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,30.0,1:13.349,0.0,,24.566,0.0,18.365,0.0,30.418,0.0,115.2,40:14.040,16:44:16.457,0:24.566,0:18.365,0:30.418,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,225.0,
,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,16.0,1.0,31.0,1:13.577,0.0,,24.366999999999997,0.0,18.623,0.0,30.587,0.0,114.9,41:27.617,16:45:30.034,0:24.367,0:18.623,0:30.587,,Oliver TURVEY,,,,,,,,,,,,,,,,,,,,,225.0,
