ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,8.0,1:05.806,0.0,,19.515,0.0,25.773000000000003,0.0,20.518,0.0,105.0,9:21.291,16:14,0:19.515,0:25.773,0:20.518,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,9.0,1:04.845,0.0,,19.056,0.0,25.066,0.0,20.723000000000003,0.0,106.6,10:26.136,16:15,0:19.056,0:25.066,0:20.723,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,10.0,1:04.737,0.0,,19.071,0.0,25.186999999999998,0.0,20.479,0.0,106.8,11:30.873,16:16,0:19.071,0:25.187,0:20.479,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,11.0,1:04.760,0.0,,19.114,0.0,25.182,0.0,20.464000000000002,0.0,106.7,12:35.633,16:17,0:19.114,0:25.182,0:20.464,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,12.0,1:04.760,0.0,,19.046,0.0,25.279,0.0,20.435,0.0,106.7,13:40.393,16:18,0:19.046,0:25.279,0:20.435,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,13.0,1:05.547,0.0,,19.027,0.0,26.05,0.0,20.47,0.0,105.5,14:45.940,16:19,0:19.027,0:26.050,0:20.470,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,14.0,1:04.694,0.0,,19.088,0.0,25.059,0.0,20.546999999999997,0.0,106.8,15:50.634,16:20,0:19.088,0:25.059,0:20.547,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,15.0,1:04.896,0.0,,19.107,0.0,25.392,0.0,20.397000000000002,0.0,106.5,16:55.530,16:21,0:19.107,0:25.392,0:20.397,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,16.0,1:05.190,0.0,,19.207,0.0,25.541999999999998,0.0,20.441,0.0,106.0,18:00.720,16:22,0:19.207,0:25.542,0:20.441,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,17.0,1:04.563,0.0,,19.244,0.0,25.035,0.0,20.284000000000002,0.0,107.1,19:05.283,16:23,0:19.244,0:25.035,0:20.284,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,18.0,1:05.620,0.0,,19.050,0.0,26.156,0.0,20.414,0.0,105.3,20:10.903,16:25,0:19.050,0:26.156,0:20.414,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,19.0,1:05.704,0.0,,19.508,0.0,25.375999999999998,0.0,20.82,0.0,105.2,21:16.607,16:26,0:19.508,0:25.376,0:20.820,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,20.0,1:05.102,0.0,,19.146,0.0,25.338,0.0,20.618000000000002,0.0,106.2,22:21.709,16:27,0:19.146,0:25.338,0:20.618,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,21.0,1:07.265,0.0,,19.178,0.0,27.568,0.0,20.519000000000002,0.0,102.8,23:28.974,16:28,0:19.178,0:27.568,0:20.519,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,22.0,1:05.133,0.0,,19.323,0.0,25.309,0.0,20.500999999999998,0.0,106.1,24:34.107,16:29,0:19.323,0:25.309,0:20.501,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,23.0,1:10.415,0.0,B,19.421,0.0,25.48,0.0,25.514,0.0,98.2,25:44.522,16:30,0:19.421,0:25.480,0:25.514,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,24.0,2:17.299,0.0,,1:30.698,0.0,25.903000000000002,0.0,20.698,0.0,50.3,28:01.821,16:32,1:30.698,0:25.903,0:20.698,,Simona DE SILVESTRO,0:01:10.397,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,25.0,1:04.545,0.0,,19.202,0.0,25.016,0.0,20.327,0.0,107.1,29:06.366,16:33,0:19.202,0:25.016,0:20.327,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,26.0,1:05.035,0.0,,19.100,0.0,25.037,0.0,20.898000000000003,0.0,106.3,30:11.401,16:35,0:19.100,0:25.037,0:20.898,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,27.0,1:03.770,0.0,,18.791,2.0,24.941999999999997,0.0,20.037,0.0,108.4,31:15.171,16:36,0:18.791,0:24.942,0:20.037,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,28.0,1:03.880,0.0,,19.052,0.0,24.654,0.0,20.174,0.0,108.2,32:19.051,16:37,0:19.052,0:24.654,0:20.174,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,29.0,1:04.075,0.0,,19.069,0.0,24.72,0.0,20.285999999999998,0.0,107.9,33:23.126,16:38,0:19.069,0:24.720,0:20.286,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,30.0,1:03.835,0.0,,18.997,0.0,24.781,0.0,20.057000000000002,0.0,108.3,34:26.961,16:39,0:18.997,0:24.781,0:20.057,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,31.0,1:03.583,2.0,,18.812,0.0,24.614,2.0,20.157,0.0,108.7,35:30.544,16:40,0:18.812,0:24.614,0:20.157,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,32.0,1:03.770,0.0,,18.935,0.0,24.862,0.0,19.973,2.0,108.4,36:34.314,16:41,0:18.935,0:24.862,0:19.973,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,33.0,1:04.077,0.0,,18.977,0.0,24.969,0.0,20.131,0.0,107.9,37:38.391,16:42,0:18.977,0:24.969,0:20.131,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,34.0,1:04.402,0.0,,19.111,0.0,24.814,0.0,20.477,0.0,107.3,38:42.793,16:43,0:19.111,0:24.814,0:20.477,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,35.0,1:04.236,0.0,,19.232,0.0,24.846999999999998,0.0,20.157,0.0,107.6,39:47.029,16:44,0:19.232,0:24.847,0:20.157,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,36.0,1:03.980,0.0,,18.871,0.0,24.875,0.0,20.234,0.0,108.0,40:51.009,16:45,0:18.871,0:24.875,0:20.234,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,37.0,1:04.700,0.0,,19.018,0.0,25.533,0.0,20.149,0.0,106.8,41:55.709,16:46,0:19.018,0:25.533,0:20.149,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,38.0,1:04.372,0.0,,19.155,0.0,24.873,0.0,20.344,0.0,107.4,43:00.081,16:47,0:19.155,0:24.873,0:20.344,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,39.0,1:04.440,0.0,,19.052,0.0,25.058000000000003,0.0,20.33,0.0,107.3,44:04.521,16:48,0:19.052,0:25.058,0:20.330,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,40.0,1:04.438,0.0,,19.151,0.0,24.953000000000003,0.0,20.334,0.0,107.3,45:08.959,16:50,0:19.151,0:24.953,0:20.334,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,41.0,1:11.298,0.0,,21.262,0.0,26.783,0.0,23.253,0.0,96.9,46:20.257,16:51,0:21.262,0:26.783,0:23.253,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,42.0,1:19.680,0.0,,27.303,0.0,28.4,0.0,23.976999999999997,0.0,86.7,47:39.937,16:52,0:27.303,0:28.400,0:23.977,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,43.0,1:46.914,0.0,,27.580,0.0,33.44,0.0,45.894,0.0,64.7,49:26.851,16:54,0:27.580,0:33.440,0:45.894,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,44.0,1:39.506,0.0,,39.050,0.0,27.425,0.0,33.031,0.0,69.5,51:06.357,16:55,0:39.050,0:27.425,0:33.031,,Simona DE SILVESTRO,,,
,,,,,,,,,,Andretti Formula E Race Team,,3.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,28.0,0.0,45.0,1:50.016,0.0,,34.965,0.0,35.451,0.0,39.6,0.0,62.8,52:56.373,16:57,0:34.965,0:35.451,0:39.600,,Simona DE SILVESTRO,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,1.0,1:01.767,0.0,,11.349,0.0,29.072,0.0,21.346,0.0,111.9,1:01.767,16:05,0:11.349,0:29.072,0:21.346,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,2.0,1:06.988,0.0,,19.902,0.0,26.191,0.0,20.895,0.0,103.2,2:08.755,16:07,0:19.902,0:26.191,0:20.895,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,3.0,1:05.663,0.0,,19.433,0.0,25.73,0.0,20.5,0.0,105.3,3:14.418,16:08,0:19.433,0:25.730,0:20.500,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,4.0,1:04.686,0.0,,19.371,0.0,25.053,0.0,20.262,0.0,106.9,4:19.104,16:09,0:19.371,0:25.053,0:20.262,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,5.0,1:04.350,0.0,,19.145,0.0,24.91,0.0,20.295,0.0,107.4,5:23.454,16:10,0:19.145,0:24.910,0:20.295,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,6.0,1:04.397,0.0,,18.870,0.0,25.194000000000003,0.0,20.333,0.0,107.3,6:27.851,16:11,0:18.870,0:25.194,0:20.333,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,7.0,1:33.420,0.0,,19.241,0.0,26.419,0.0,47.76,0.0,74.0,8:01.271,16:12,0:19.241,0:26.419,0:47.760,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,8.0,1:08.376,0.0,,22.978,0.0,25.309,0.0,20.089000000000002,0.0,101.1,9:09.647,16:14,0:22.978,0:25.309,0:20.089,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,9.0,1:04.026,0.0,,19.090,0.0,24.868000000000002,0.0,20.067999999999998,0.0,108.0,10:13.673,16:15,0:19.090,0:24.868,0:20.068,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,10.0,1:03.922,0.0,,19.151,0.0,24.801,0.0,19.97,0.0,108.1,11:17.595,16:16,0:19.151,0:24.801,0:19.970,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,11.0,1:03.794,0.0,,19.163,0.0,24.735,0.0,19.896,0.0,108.3,12:21.389,16:17,0:19.163,0:24.735,0:19.896,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,12.0,1:03.543,0.0,,19.010,0.0,24.593000000000004,0.0,19.94,0.0,108.8,13:24.932,16:18,0:19.010,0:24.593,0:19.940,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,13.0,1:03.709,0.0,,18.892,0.0,24.756999999999998,0.0,20.06,0.0,108.5,14:28.641,16:19,0:18.892,0:24.757,0:20.060,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,14.0,1:03.595,0.0,,18.904,0.0,24.671999999999997,0.0,20.019000000000002,0.0,108.7,15:32.236,16:20,0:18.904,0:24.672,0:20.019,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,15.0,1:03.796,0.0,,18.957,0.0,24.756,0.0,20.083,0.0,108.3,16:36.032,16:21,0:18.957,0:24.756,0:20.083,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,16.0,1:04.670,0.0,,19.006,0.0,25.63,0.0,20.034000000000002,0.0,106.9,17:40.702,16:22,0:19.006,0:25.630,0:20.034,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,17.0,1:03.283,0.0,,18.696,0.0,24.699,0.0,19.887999999999998,0.0,109.2,18:43.985,16:23,0:18.696,0:24.699,0:19.888,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,18.0,1:03.911,0.0,,18.965,0.0,24.815,0.0,20.131,0.0,108.2,19:47.896,16:24,0:18.965,0:24.815,0:20.131,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,19.0,1:03.648,0.0,,18.980,0.0,24.654,0.0,20.014,0.0,108.6,20:51.544,16:25,0:18.980,0:24.654,0:20.014,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,20.0,1:03.656,0.0,,19.011,0.0,24.62,0.0,20.025,0.0,108.6,21:55.200,16:26,0:19.011,0:24.620,0:20.025,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,21.0,1:03.600,0.0,,18.977,0.0,24.601999999999997,0.0,20.021,0.0,108.7,22:58.800,16:27,0:18.977,0:24.602,0:20.021,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,22.0,1:04.940,0.0,,18.914,0.0,25.766,0.0,20.26,0.0,106.4,24:03.740,16:28,0:18.914,0:25.766,0:20.260,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,23.0,1:12.157,0.0,B,19.357,0.0,26.31,0.0,26.49,0.0,95.8,25:15.897,16:30,0:19.357,0:26.310,0:26.490,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,24.0,2:14.117,0.0,,1:27.060,0.0,26.323,0.0,20.734,0.0,51.5,27:30.014,16:32,1:27.060,0:26.323,0:20.734,,StÃ©phane SARRAZIN,0:01:07.593,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,25.0,1:05.006,0.0,,19.437,0.0,25.406999999999996,0.0,20.162,0.0,106.3,28:35.020,16:33,0:19.437,0:25.407,0:20.162,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,26.0,1:03.750,0.0,,19.021,0.0,24.709,0.0,20.02,0.0,108.4,29:38.770,16:34,0:19.021,0:24.709,0:20.020,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,27.0,1:03.430,0.0,,18.901,0.0,24.557,0.0,19.972,0.0,109.0,30:42.200,16:35,0:18.901,0:24.557,0:19.972,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,28.0,1:03.055,0.0,,18.827,0.0,24.363000000000003,0.0,19.865,0.0,109.6,31:45.255,16:36,0:18.827,0:24.363,0:19.865,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,29.0,1:02.982,0.0,,18.812,0.0,24.288,2.0,19.882,0.0,109.7,32:48.237,16:37,0:18.812,0:24.288,0:19.882,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,30.0,1:02.804,2.0,,18.656,2.0,24.331999999999997,0.0,19.816,0.0,110.1,33:51.041,16:38,0:18.656,0:24.332,0:19.816,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,31.0,1:03.272,0.0,,18.824,0.0,24.557,0.0,19.891,0.0,109.2,34:54.313,16:39,0:18.824,0:24.557,0:19.891,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,32.0,1:02.954,0.0,,18.875,0.0,24.315,0.0,19.764,2.0,109.8,35:57.267,16:40,0:18.875,0:24.315,0:19.764,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,33.0,1:03.410,0.0,,18.995,0.0,24.489,0.0,19.926,0.0,109.0,37:00.677,16:41,0:18.995,0:24.489,0:19.926,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,34.0,1:03.082,0.0,,18.849,0.0,24.361,0.0,19.872,0.0,109.6,38:03.759,16:42,0:18.849,0:24.361,0:19.872,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,35.0,1:03.156,0.0,,18.899,0.0,24.338,0.0,19.919,0.0,109.4,39:06.915,16:43,0:18.899,0:24.338,0:19.919,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,36.0,1:03.063,0.0,,18.966,0.0,24.294,0.0,19.803,0.0,109.6,40:09.978,16:45,0:18.966,0:24.294,0:19.803,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,37.0,1:03.385,0.0,,18.929,0.0,24.48,0.0,19.976,0.0,109.0,41:13.363,16:46,0:18.929,0:24.480,0:19.976,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,38.0,1:03.272,0.0,,18.877,0.0,24.438000000000002,0.0,19.957,0.0,109.2,42:16.635,16:47,0:18.877,0:24.438,0:19.957,,StÃ©phane SARRAZIN,,,
,,,,,,,,,,Venturi Formula E Team,,1.0,,,,,,,,,,,./Total_Lap_Num/2015-2016\Paris\Race\23_Analysis_Race (18).CSV,4.0,0.0,39.0,1:03.283,0.0,,18.934,0.0,24.41,0.0,19.939,0.0,109.2,43:19.918,16:48,0:18.934,0:24.410,0:19.939,,StÃ©phane SARRAZIN,,,
