ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,Unnamed: 25,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 37,POWER,Unnamed: 26
2.0,1.0,16.0,1:59.806,0.0,,24.249000000000002,0.0,32.644,0.0,1:02.913,0.0,70.6,20:23.621,16:24:26.038,0:24.249,0:32.644,1:02.913,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,17.0,2:44.728,0.0,,54.372,0.0,46.842,0.0,1:03.514,0.0,51.3,23:08.349,16:27:10.766,0:54.372,0:46.842,1:03.514,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,18.0,1:16.383,0.0,,26.826999999999998,0.0,18.365,0.0,31.191,0.0,110.7,24:24.732,16:28:27.149,0:26.827,0:18.365,0:31.191,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,19.0,1:38.880,0.0,,24.783,0.0,18.045,0.0,56.052,0.0,85.5,26:03.612,16:30:06.029,0:24.783,0:18.045,0:56.052,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,20.0,1:31.416,0.0,,42.352,0.0,18.358,0.0,30.706,0.0,92.5,27:35.028,16:31:37.445,0:42.352,0:18.358,0:30.706,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,21.0,1:13.003,0.0,,24.305,0.0,18.117,0.0,30.581,0.0,115.8,28:48.031,16:32:50.448,0:24.305,0:18.117,0:30.581,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,22.0,1:12.568,0.0,,24.089000000000002,0.0,18.116,0.0,30.363,0.0,116.5,30:00.599,16:34:03.016,0:24.089,0:18.116,0:30.363,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,23.0,1:12.406,0.0,,24.128,0.0,18.067,0.0,30.211,0.0,116.7,31:13.005,16:35:15.422,0:24.128,0:18.067,0:30.211,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,24.0,1:12.366,0.0,,25.026999999999997,0.0,17.574,0.0,29.765,2.0,116.8,32:25.371,16:36:27.788,0:25.027,0:17.574,0:29.765,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
2.0,1.0,25.0,1:12.415,0.0,,24.680999999999997,0.0,17.742,0.0,29.992,0.0,116.7,33:37.786,16:37:40.203,0:24.681,0:17.742,0:29.992,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
2.0,1.0,26.0,1:13.618,0.0,,23.901,0.0,17.555999999999997,2.0,32.161,0.0,114.8,34:51.404,16:38:53.821,0:23.901,0:17.556,0:32.161,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
2.0,1.0,27.0,1:12.004,2.0,,23.82,2.0,17.899,0.0,30.285,0.0,117.4,36:03.408,16:40:05.825,0:23.820,0:17.899,0:30.285,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
2.0,1.0,28.0,1:12.103,0.0,,23.94,0.0,18.028,0.0,30.135,0.0,117.2,37:15.511,16:41:17.928,0:23.940,0:18.028,0:30.135,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,29.0,1:12.461,0.0,,24.088,0.0,18.121,0.0,30.252,0.0,116.7,38:27.972,16:42:30.389,0:24.088,0:18.121,0:30.252,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,30.0,1:12.363,0.0,,24.06,0.0,18.127,0.0,30.176,0.0,116.8,39:40.335,16:43:42.752,0:24.060,0:18.127,0:30.176,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,31.0,1:12.727,0.0,,24.289,0.0,18.154,0.0,30.284,0.0,116.2,40:53.062,16:44:55.479,0:24.289,0:18.154,0:30.284,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,32.0,1:13.170,0.0,,24.250999999999998,0.0,18.092,0.0,30.827,0.0,115.5,42:06.232,16:46:08.649,0:24.251,0:18.092,0:30.827,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,33.0,1:12.592,0.0,,24.026999999999997,0.0,18.037,0.0,30.528,0.0,116.4,43:18.824,16:47:21.241,0:24.027,0:18.037,0:30.528,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,34.0,1:13.233,0.0,,24.4,0.0,18.387999999999998,0.0,30.445,0.0,115.4,44:32.057,16:48:34.474,0:24.400,0:18.388,0:30.445,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,35.0,1:13.947,0.0,,24.705,0.0,18.699,0.0,30.543,0.0,114.3,45:46.004,16:49:48.421,0:24.705,0:18.699,0:30.543,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,36.0,1:16.507,0.0,,25.008000000000003,0.0,19.86,0.0,31.639,0.0,110.5,47:02.511,16:51:04.928,0:25.008,0:19.860,0:31.639,,Sam BIRD,,,,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,1.0,1:25.169,0.0,,33.728,0.0,19.679000000000002,0.0,31.762,0.0,99.2,1:25.169,16:05:27.586,0:33.728,0:19.679,0:31.762,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,2.0,1:15.327,0.0,,25.388,0.0,18.793,0.0,31.146,0.0,112.2,2:40.496,16:06:42.913,0:25.388,0:18.793,0:31.146,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,3.0,1:14.173,0.0,,24.642,0.0,18.289,0.0,31.242,0.0,114.0,3:54.669,16:07:57.086,0:24.642,0:18.289,0:31.242,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,4.0,1:13.706,0.0,,24.459,0.0,18.395,0.0,30.852,0.0,114.7,5:08.375,16:09:10.792,0:24.459,0:18.395,0:30.852,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,5.0,1:14.351,0.0,,24.3,0.0,18.453,0.0,31.598,0.0,113.7,6:22.726,16:10:25.143,0:24.300,0:18.453,0:31.598,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,6.0,1:13.262,0.0,,24.224,0.0,18.297,0.0,30.741,0.0,115.4,7:35.988,16:11:38.405,0:24.224,0:18.297,0:30.741,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,7.0,1:13.007,0.0,,24.217,0.0,18.207,0.0,30.583,0.0,115.8,8:48.995,16:12:51.412,0:24.217,0:18.207,0:30.583,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,8.0,1:14.359,0.0,,24.471,0.0,18.199,0.0,31.689,0.0,113.7,10:03.354,16:14:05.771,0:24.471,0:18.199,0:31.689,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,9.0,1:13.254,0.0,,24.195999999999998,0.0,18.203,0.0,30.855,0.0,115.4,11:16.608,16:15:19.025,0:24.196,0:18.203,0:30.855,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,10.0,1:13.685,0.0,,24.24,0.0,18.282,0.0,31.163,0.0,114.7,12:30.293,16:16:32.710,0:24.240,0:18.282,0:31.163,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,11.0,1:13.122,0.0,,24.08,0.0,18.059,0.0,30.983,0.0,115.6,13:43.415,16:17:45.832,0:24.080,0:18.059,0:30.983,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,12.0,1:14.516,0.0,,25.436,0.0,17.937,0.0,31.143,0.0,113.4,14:57.931,16:19:00.348,0:25.436,0:17.937,0:31.143,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
20.0,1.0,13.0,1:13.680,0.0,,24.807,0.0,17.94,0.0,30.933,0.0,114.7,16:11.611,16:20:14.028,0:24.807,0:17.940,0:30.933,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
20.0,1.0,14.0,1:14.628,0.0,,25.32,0.0,18.308,0.0,31.000,0.0,113.3,17:26.239,16:21:28.656,0:25.320,0:18.308,0:31.000,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
20.0,1.0,15.0,1:13.465,0.0,,24.399,0.0,18.266,0.0,30.800,0.0,115.1,18:39.704,16:22:42.121,0:24.399,0:18.266,0:30.800,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
20.0,1.0,16.0,2:19.722,0.0,,29.500999999999998,0.0,46.832,0.0,1:03.389,0.0,60.5,20:59.426,16:25:01.843,0:29.501,0:46.832,1:03.389,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,17.0,2:25.969,0.0,,54.278,0.0,46.95399999999999,0.0,44.737,0.0,57.9,23:25.395,16:27:27.812,0:54.278,0:46.954,0:44.737,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,18.0,1:13.686,0.0,,25.021,0.0,18.102,0.0,30.563,0.0,114.7,24:39.081,16:28:41.498,0:25.021,0:18.102,0:30.563,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,19.0,1:53.170,0.0,,24.307,0.0,25.803,0.0,1:03.060,0.0,74.7,26:32.251,16:30:34.668,0:24.307,0:25.803,1:03.060,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,20.0,1:15.815,0.0,,27.184,0.0,18.086,0.0,30.545,0.0,111.5,27:48.066,16:31:50.483,0:27.184,0:18.086,0:30.545,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,21.0,1:13.054,0.0,,24.05,0.0,18.357,0.0,30.647,0.0,115.7,29:01.120,16:33:03.537,0:24.050,0:18.357,0:30.647,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,22.0,1:12.904,0.0,,25.183000000000003,0.0,17.78,0.0,29.941,2.0,115.9,30:14.024,16:34:16.441,0:25.183,0:17.780,0:29.941,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
20.0,1.0,23.0,1:12.238,2.0,,23.927,2.0,17.779,2.0,30.532,0.0,117.0,31:26.262,16:35:28.679,0:23.927,0:17.779,0:30.532,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
20.0,1.0,24.0,1:12.749,0.0,,24.373,0.0,17.916,0.0,30.460,0.0,116.2,32:39.011,16:36:41.428,0:24.373,0:17.916,0:30.460,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
20.0,1.0,25.0,1:13.454,0.0,,24.703000000000003,0.0,18.312,0.0,30.439,0.0,115.1,33:52.465,16:37:54.882,0:24.703,0:18.312,0:30.439,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,
20.0,1.0,26.0,1:13.351,0.0,,24.272,0.0,18.223,0.0,30.856,0.0,115.2,35:05.816,16:39:08.233,0:24.272,0:18.223,0:30.856,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,27.0,1:14.526,0.0,,24.386,0.0,19.412,0.0,30.728,0.0,113.4,36:20.342,16:40:22.759,0:24.386,0:19.412,0:30.728,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,28.0,1:13.413,0.0,,24.373,0.0,18.308,0.0,30.732,0.0,115.1,37:33.755,16:41:36.172,0:24.373,0:18.308,0:30.732,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,29.0,1:14.721,0.0,,24.535,0.0,18.27,0.0,31.916,0.0,113.1,38:48.476,16:42:50.893,0:24.535,0:18.270,0:31.916,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,30.0,1:13.156,0.0,,24.252,0.0,18.391,0.0,30.513,0.0,115.5,40:01.632,16:44:04.049,0:24.252,0:18.391,0:30.513,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,31.0,1:13.992,0.0,,24.29,0.0,18.621,0.0,31.081,0.0,114.2,41:15.624,16:45:18.041,0:24.290,0:18.621,0:31.081,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,32.0,1:13.329,0.0,,24.175,0.0,18.621,0.0,30.533,0.0,115.3,42:28.953,16:46:31.370,0:24.175,0:18.621,0:30.533,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,33.0,1:12.622,0.0,,24.079,0.0,18.236,0.0,30.307,0.0,116.4,43:41.575,16:47:43.992,0:24.079,0:18.236,0:30.307,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,34.0,1:13.282,0.0,,25.124000000000002,0.0,17.967,0.0,30.191,0.0,115.3,44:54.857,16:48:57.274,0:25.124,0:17.967,0:30.191,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,35.0,1:16.144,0.0,,27.296999999999997,0.0,18.324,0.0,30.523,0.0,111.0,46:11.001,16:50:13.418,0:27.297,0:18.324,0:30.523,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.0,36.0,1:15.265,0.0,,24.58,0.0,18.734,0.0,31.951,0.0,112.3,47:26.266,16:51:28.683,0:24.580,0:18.734,0:31.951,,Mitch EVANS,,,,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,1.0,1:25.062,0.0,,33.561,0.0,19.537,0.0,31.964,0.0,99.4,1:25.062,16:05:27.479,0:33.561,0:19.537,0:31.964,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,2.0,1:14.773,0.0,,25.188000000000002,0.0,18.25,0.0,31.335,0.0,113.0,2:39.835,16:06:42.252,0:25.188,0:18.250,0:31.335,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,3.0,1:13.896,0.0,,24.801,0.0,17.988,0.0,31.107,0.0,114.4,3:53.731,16:07:56.148,0:24.801,0:17.988,0:31.107,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,4.0,1:13.902,0.0,,24.908,0.0,17.878,2.0,31.116,0.0,114.4,5:07.633,16:09:10.050,0:24.908,0:17.878,0:31.116,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,5.0,1:14.169,0.0,,24.686,0.0,18.215,0.0,31.268,0.0,114.0,6:21.802,16:10:24.219,0:24.686,0:18.215,0:31.268,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,6.0,1:13.254,0.0,,24.546,0.0,18.101,0.0,30.607,0.0,115.4,7:35.056,16:11:37.473,0:24.546,0:18.101,0:30.607,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,7.0,1:13.049,0.0,,24.247,0.0,18.135,0.0,30.667,0.0,115.7,8:48.105,16:12:50.522,0:24.247,0:18.135,0:30.667,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,8.0,1:13.874,0.0,,25.038,0.0,18.005,0.0,30.831,0.0,114.4,10:01.979,16:14:04.396,0:25.038,0:18.005,0:30.831,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,9.0,1:13.093,0.0,,24.329,0.0,18.115,0.0,30.649,0.0,115.6,11:15.072,16:15:17.489,0:24.329,0:18.115,0:30.649,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,10.0,1:13.184,0.0,,24.199,0.0,18.322,0.0,30.663,0.0,115.5,12:28.256,16:16:30.673,0:24.199,0:18.322,0:30.663,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,11.0,1:13.507,0.0,,24.368000000000002,0.0,18.414,0.0,30.725,0.0,115.0,13:41.763,16:17:44.180,0:24.368,0:18.414,0:30.725,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,12.0,1:15.500,0.0,,25.761,0.0,18.467,0.0,31.272,0.0,112.0,14:57.263,16:18:59.680,0:25.761,0:18.467,0:31.272,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,13.0,1:13.279,0.0,,24.634,0.0,18.285,0.0,30.360,0.0,115.4,16:10.542,16:20:12.959,0:24.634,0:18.285,0:30.360,,Oliver ROWLAND,,,,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Santiago\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
