ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 37,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,4.0,0.0,30.0,1:20.099,0.0,,22.839,0.0,27.334,0.0,29.926,0.0,125.2,42:41.916,16:46:28.415,0:22.839,0:27.334,0:29.926,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,4.0,0.0,31.0,1:21.231,0.0,,22.961,0.0,27.884,0.0,30.386,0.0,123.4,44:03.147,16:47:49.646,0:22.961,0:27.884,0:30.386,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,4.0,0.0,32.0,1:21.123,0.0,,23.376,0.0,27.550,0.0,30.197,0.0,123.6,45:24.270,16:49:10.769,0:23.376,0:27.550,0:30.197,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,4.0,0.0,33.0,1:20.694,0.0,,23.175,0.0,27.345,0.0,30.174,0.0,124.2,46:44.964,16:50:31.463,0:23.175,0:27.345,0:30.174,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,4.0,0.0,34.0,1:24.307,0.0,,23.340,0.0,30.583,0.0,30.384,0.0,118.9,48:09.271,16:51:55.770,0:23.340,0:30.583,0:30.384,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,4.0,0.0,35.0,1:24.426,0.0,,23.230,0.0,31.130,0.0,30.066,0.0,118.8,49:33.697,16:53:20.196,0:23.230,0:31.130,0:30.066,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,4.0,0.0,36.0,1:20.331,0.0,,22.990,0.0,27.144,0.0,30.197,0.0,124.8,50:54.028,16:54:40.527,0:22.990,0:27.144,0:30.197,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,1.0,1:29.154,0.0,,31.495,0.0,27.590,0.0,30.069000000000003,0.0,112.5,1:29.154,16:05:15.653,0:31.495,0:27.590,0:30.069,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,2.0,1:19.910,0.0,,22.800,0.0,27.488,0.0,29.622,0.0,125.5,2:49.064,16:06:35.563,0:22.800,0:27.488,0:29.622,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,3.0,1:19.233,0.0,,22.778,0.0,26.893,0.0,29.561999999999998,0.0,126.5,4:08.297,16:07:54.796,0:22.778,0:26.893,0:29.562,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,4.0,1:32.916,0.0,,22.915,0.0,27.337,0.0,42.663999999999994,0.0,107.9,5:41.213,16:09:27.712,0:22.915,0:27.337,0:42.664,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,5.0,2:48.263,0.0,,1:04.784,0.0,1:06.838,0.0,36.641,0.0,59.6,8:29.476,16:12:15.975,1:04.784,1:06.838,0:36.641,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,6.0,1:18.504,0.0,,22.594,0.0,26.728,0.0,29.182,0.0,127.7,9:47.980,16:13:34.479,0:22.594,0:26.728,0:29.182,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,7.0,1:19.200,0.0,,22.456,0.0,27.147,0.0,29.596999999999998,0.0,126.6,11:07.180,16:14:53.679,0:22.456,0:27.147,0:29.597,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,8.0,1:18.374,0.0,,22.429,0.0,26.693,0.0,29.252,0.0,127.9,12:25.554,16:16:12.053,0:22.429,0:26.693,0:29.252,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,9.0,1:17.870,0.0,,22.209,0.0,26.534,0.0,29.127,0.0,128.8,13:43.424,16:17:29.923,0:22.209,0:26.534,0:29.127,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,10.0,1:18.297,0.0,,22.348,0.0,26.529,0.0,29.42,0.0,128.1,15:01.721,16:18:48.220,0:22.348,0:26.529,0:29.420,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,11.0,1:20.031,0.0,,23.901,0.0,26.931,0.0,29.199,0.0,125.3,16:21.752,16:20:08.251,0:23.901,0:26.931,0:29.199,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,12.0,1:18.500,0.0,,22.558,0.0,26.701,0.0,29.241,0.0,127.7,17:40.252,16:21:26.751,0:22.558,0:26.701,0:29.241,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,13.0,1:18.418,0.0,,22.519,0.0,26.816,0.0,29.083000000000002,0.0,127.9,18:58.670,16:22:45.169,0:22.519,0:26.816,0:29.083,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,14.0,1:18.129,0.0,,22.332,0.0,26.624,0.0,29.173000000000002,0.0,128.3,20:16.799,16:24:03.298,0:22.332,0:26.624,0:29.173,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,15.0,1:19.336,0.0,,22.646,0.0,26.780,0.0,29.91,0.0,126.4,21:36.135,16:25:22.634,0:22.646,0:26.780,0:29.910,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,16.0,1:19.273,0.0,,22.805,0.0,27.026,0.0,29.441999999999997,0.0,126.5,22:55.408,16:26:41.907,0:22.805,0:27.026,0:29.442,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,17.0,1:19.218,0.0,,22.769,0.0,26.995,0.0,29.454,0.0,126.6,24:14.626,16:28:01.125,0:22.769,0:26.995,0:29.454,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,18.0,1:19.854,0.0,,23.133,0.0,27.136,0.0,29.585,0.0,125.6,25:34.480,16:29:20.979,0:23.133,0:27.136,0:29.585,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,19.0,1:25.498,0.0,B,23.027,0.0,27.862,0.0,34.609,0.0,117.3,26:59.978,16:30:46.477,0:23.027,0:27.862,0:34.609,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,20.0,1:53.503,0.0,,57.731,0.0,26.733,0.0,29.039,0.0,88.3,28:53.481,16:32:39.980,0:57.731,0:26.733,0:29.039,,Maro ENGEL,0:00:44.210,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,21.0,1:18.523,0.0,,22.616,0.0,26.674,0.0,29.233,0.0,127.7,30:12.004,16:33:58.503,0:22.616,0:26.674,0:29.233,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,22.0,1:18.186,0.0,,22.466,0.0,26.588,0.0,29.131999999999998,0.0,128.2,31:30.190,16:35:16.689,0:22.466,0:26.588,0:29.132,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,23.0,1:18.332,0.0,,22.436,0.0,26.617,0.0,29.279,0.0,128.0,32:48.522,16:36:35.021,0:22.436,0:26.617,0:29.279,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,24.0,1:18.169,0.0,,22.616,0.0,26.508,0.0,29.045,0.0,128.3,34:06.691,16:37:53.190,0:22.616,0:26.508,0:29.045,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,25.0,1:17.494,2.0,,22.210,0.0,26.438,0.0,28.846,0.0,129.4,35:24.185,16:39:10.684,0:22.210,0:26.438,0:28.846,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,26.0,1:17.987,0.0,,22.305,0.0,26.708,0.0,28.974,0.0,128.6,36:42.172,16:40:28.671,0:22.305,0:26.708,0:28.974,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,27.0,1:17.861,0.0,,22.285,0.0,26.486,0.0,29.09,0.0,128.8,38:00.033,16:41:46.532,0:22.285,0:26.486,0:29.090,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,28.0,1:17.666,0.0,,22.287,0.0,26.538,0.0,28.840999999999998,2.0,129.1,39:17.699,16:43:04.198,0:22.287,0:26.538,0:28.841,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,29.0,1:17.544,0.0,,22.145,0.0,26.411,2.0,28.988000000000003,0.0,129.3,40:35.243,16:44:21.742,0:22.145,0:26.411,0:28.988,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,30.0,1:18.736,0.0,,22.133,2.0,26.911,0.0,29.691999999999997,0.0,127.3,41:53.979,16:45:40.478,0:22.133,0:26.911,0:29.692,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,31.0,1:18.245,0.0,,22.441,0.0,26.654,0.0,29.15,0.0,128.1,43:12.224,16:46:58.723,0:22.441,0:26.654,0:29.150,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,32.0,1:21.035,0.0,,22.296,0.0,26.720,0.0,32.019,0.0,123.7,44:33.259,16:48:19.758,0:22.296,0:26.720,0:32.019,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,33.0,1:19.353,0.0,,22.887,0.0,27.089,0.0,29.377,0.0,126.3,45:52.612,16:49:39.111,0:22.887,0:27.089,0:29.377,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,34.0,1:19.097,0.0,,22.601,0.0,27.015,0.0,29.480999999999998,0.0,126.8,47:11.709,16:50:58.208,0:22.601,0:27.015,0:29.481,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,35.0,1:18.935,0.0,,22.639,0.0,26.892,0.0,29.404,0.0,127.0,48:30.644,16:52:17.143,0:22.639,0:26.892,0:29.404,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,36.0,1:19.460,0.0,,22.748,0.0,27.164,0.0,29.548000000000002,0.0,126.2,49:50.104,16:53:36.603,0:22.748,0:27.164,0:29.548,,Maro ENGEL,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,5.0,0.0,37.0,1:19.998,0.0,,22.956,0.0,27.360,0.0,29.682,0.0,125.3,51:10.102,16:54:56.601,0:22.956,0:27.360,0:29.682,,Maro ENGEL,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,1.0,1:33.862,0.0,,35.380,0.0,27.970,0.0,30.511999999999997,0.0,106.8,1:33.862,16:05:20.361,0:35.380,0:27.970,0:30.512,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,2.0,1:21.138,0.0,,24.731,0.0,26.930,0.0,29.476999999999997,0.0,123.6,2:55.000,16:06:41.499,0:24.731,0:26.930,0:29.477,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,3.0,1:18.528,0.0,,22.415,0.0,26.788,0.0,29.325,0.0,127.7,4:13.528,16:08:00.027,0:22.415,0:26.788,0:29.325,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,4.0,1:40.355,0.0,,22.763,0.0,28.091,0.0,49.501000000000005,0.0,99.9,5:53.883,16:09:40.382,0:22.763,0:28.091,0:49.501,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,5.0,2:42.410,0.0,,1:02.237,0.0,1:06.611,0.0,33.562,0.0,61.7,8:36.293,16:12:22.792,1:02.237,1:06.611,0:33.562,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,6.0,1:18.041,0.0,,22.096,0.0,26.453,0.0,29.491999999999997,0.0,128.5,9:54.334,16:13:40.833,0:22.096,0:26.453,0:29.492,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,7.0,1:17.541,0.0,,21.894,0.0,26.487,0.0,29.16,0.0,129.3,11:11.875,16:14:58.374,0:21.894,0:26.487,0:29.160,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,8.0,1:19.068,0.0,,22.432,0.0,27.184,0.0,29.451999999999998,0.0,126.8,12:30.943,16:16:17.442,0:22.432,0:27.184,0:29.452,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,9.0,1:19.868,0.0,,22.784,0.0,27.353,0.0,29.730999999999998,0.0,125.5,13:50.811,16:17:37.310,0:22.784,0:27.353,0:29.731,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,10.0,1:18.776,0.0,,22.098,0.0,26.837,0.0,29.840999999999998,0.0,127.3,15:09.587,16:18:56.086,0:22.098,0:26.837,0:29.841,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,11.0,1:19.497,0.0,,22.322,0.0,27.644,0.0,29.531,0.0,126.1,16:29.084,16:20:15.583,0:22.322,0:27.644,0:29.531,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,12.0,1:18.175,0.0,,22.471,0.0,26.676,0.0,29.028000000000002,0.0,128.3,17:47.259,16:21:33.758,0:22.471,0:26.676,0:29.028,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,13.0,1:17.539,0.0,,22.027,0.0,26.525,0.0,28.987,0.0,129.3,19:04.798,16:22:51.297,0:22.027,0:26.525,0:28.987,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,14.0,1:18.485,0.0,,22.801,0.0,26.850,0.0,28.834,0.0,127.7,20:23.283,16:24:09.782,0:22.801,0:26.850,0:28.834,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,15.0,1:18.576,0.0,,22.284,0.0,26.968,0.0,29.324,0.0,127.6,21:41.859,16:25:28.358,0:22.284,0:26.968,0:29.324,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,16.0,1:19.119,0.0,,22.644,0.0,27.126,0.0,29.349,0.0,126.7,23:00.978,16:26:47.477,0:22.644,0:27.126,0:29.349,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,17.0,1:17.587,0.0,,21.996,0.0,26.469,0.0,29.122,0.0,129.2,24:18.565,16:28:05.064,0:21.996,0:26.469,0:29.122,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,18.0,1:20.169,0.0,,22.822,0.0,27.775,0.0,29.572,0.0,125.1,25:38.734,16:29:25.233,0:22.822,0:27.775,0:29.572,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,19.0,1:19.918,0.0,,22.924,0.0,27.453,0.0,29.541,0.0,125.5,26:58.652,16:30:45.151,0:22.924,0:27.453,0:29.541,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,20.0,1:23.784,0.0,B,23.236,0.0,27.000,0.0,33.548,0.0,119.7,28:22.436,16:32:08.935,0:23.236,0:27.000,0:33.548,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,21.0,1:52.274,0.0,,56.587,0.0,26.748,0.0,28.939,0.0,89.3,30:14.710,16:34:01.209,0:56.587,0:26.748,0:28.939,,JosÃ© Maria LOPEZ,0:00:43.355,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,22.0,1:18.598,0.0,,22.872,0.0,26.628,0.0,29.098000000000003,0.0,127.6,31:33.308,16:35:19.807,0:22.872,0:26.628,0:29.098,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,23.0,1:17.140,0.0,,21.953,0.0,26.406,0.0,28.781,0.0,130.0,32:50.448,16:36:36.947,0:21.953,0:26.406,0:28.781,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,24.0,1:16.937,0.0,,21.852,0.0,26.363,0.0,28.721999999999998,0.0,130.3,34:07.385,16:37:53.884,0:21.852,0:26.363,0:28.722,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,25.0,1:17.318,0.0,,22.098,0.0,26.292,2.0,28.928,0.0,129.7,35:24.703,16:39:11.202,0:22.098,0:26.292,0:28.928,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,26.0,1:17.812,0.0,,22.058,0.0,26.751,0.0,29.003,0.0,128.8,36:42.515,16:40:29.014,0:22.058,0:26.751,0:29.003,,JosÃ© Maria LOPEZ,,,
,,,,,,,,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Punta\Race\23_Analysis_Race (31).CSV,6.0,0.0,27.0,1:18.191,0.0,,22.227,0.0,26.955,0.0,29.009,0.0,128.2,38:00.706,16:41:47.205,0:22.227,0:26.955,0:29.009,,JosÃ© Maria LOPEZ,,,
