ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25,Unnamed: 37,POSITION
,,,,,,,,,,Andretti Formula E,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,28.0,0.0,35.0,1:26.695,0.0,,29.144,0.0,30.103,0.0,27.448,0.0,114.0,51:56.239,16:55:34.015,0:29.144,0:30.103,0:27.448,,Antonio Felix DA COSTA,,ANDRETTI,,,
,,,,,,,,,,Andretti Formula E,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,28.0,0.0,36.0,1:27.687,0.0,,29.221,0.0,30.166999999999998,0.0,28.299,0.0,112.7,53:23.926,16:57:01.702,0:29.221,0:30.167,0:28.299,,Antonio Felix DA COSTA,,ANDRETTI,,,
,,,,,,,,,,Andretti Formula E,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,28.0,0.0,37.0,1:28.400,0.0,,29.197,0.0,30.55,0.0,28.653,0.0,111.8,54:52.326,16:58:30.102,0:29.197,0:30.550,0:28.653,,Antonio Felix DA COSTA,,ANDRETTI,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,1.0,1:41.585,0.0,,41.323,0.0,31.829,0.0,28.433,0.0,97.3,1:41.585,16:05:19.361,0:41.323,0:31.829,0:28.433,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,2.0,1:31.202,0.0,,29.741,0.0,32.223,0.0,29.238,0.0,108.4,3:12.787,16:06:50.563,0:29.741,0:32.223,0:29.238,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,3.0,1:27.655,0.0,,29.077,0.0,30.711,0.0,27.867,0.0,112.7,4:40.442,16:08:18.218,0:29.077,0:30.711,0:27.867,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,4.0,1:27.862,0.0,,29.052,0.0,31.116,0.0,27.694,0.0,112.5,6:08.304,16:09:46.080,0:29.052,0:31.116,0:27.694,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,5.0,1:26.613,0.0,,29.031,0.0,30.176,0.0,27.406,0.0,114.1,7:34.917,16:11:12.693,0:29.031,0:30.176,0:27.406,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,6.0,1:26.256,0.0,,28.734,0.0,30.160999999999998,0.0,27.361,0.0,114.6,9:01.173,16:12:38.949,0:28.734,0:30.161,0:27.361,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,7.0,1:26.546,0.0,,28.792,0.0,30.195999999999998,0.0,27.558,0.0,114.2,10:27.719,16:14:05.495,0:28.792,0:30.196,0:27.558,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,8.0,1:26.166,0.0,,28.764,0.0,30.066,0.0,27.336,0.0,114.7,11:53.885,16:15:31.661,0:28.764,0:30.066,0:27.336,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,9.0,1:26.047,0.0,,28.742,0.0,29.996,0.0,27.309,0.0,114.8,13:19.932,16:16:57.708,0:28.742,0:29.996,0:27.309,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,10.0,1:27.527,0.0,,29.206,0.0,30.436,0.0,27.885,0.0,112.9,14:47.459,16:18:25.235,0:29.206,0:30.436,0:27.885,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,11.0,1:26.603,0.0,,28.937,0.0,30.134,0.0,27.532,0.0,114.1,16:14.062,16:19:51.838,0:28.937,0:30.134,0:27.532,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,12.0,1:26.481,0.0,,28.871,0.0,30.223000000000003,0.0,27.387,0.0,114.3,17:40.543,16:21:18.319,0:28.871,0:30.223,0:27.387,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,13.0,1:26.671,0.0,,28.957,0.0,30.291,0.0,27.423,0.0,114.0,19:07.214,16:22:44.990,0:28.957,0:30.291,0:27.423,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,14.0,1:26.596,0.0,,29.169,0.0,30.148000000000003,0.0,27.279,0.0,114.1,20:33.810,16:24:11.586,0:29.169,0:30.148,0:27.279,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,15.0,1:25.043,2.0,,28.105,2.0,29.76,2.0,27.178,2.0,116.2,21:58.853,16:25:36.629,0:28.105,0:29.760,0:27.178,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,16.0,1:26.337,0.0,,28.796,0.0,29.996,0.0,27.545,0.0,114.5,23:25.190,16:27:02.966,0:28.796,0:29.996,0:27.545,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,17.0,1:32.279,0.0,B,28.593,0.0,30.465,0.0,33.221,0.0,107.1,24:57.469,16:28:35.245,0:28.593,0:30.465,0:33.221,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,18.0,2:14.523,0.0,,1:15.750,0.0,30.861,0.0,27.912,0.0,73.5,27:11.992,16:30:49.768,1:15.750,0:30.861,0:27.912,,Nelson PIQUET JR,0:00:59.083,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,19.0,1:27.257,0.0,,29.580,0.0,30.044,0.0,27.633,0.0,113.3,28:39.249,16:32:17.025,0:29.580,0:30.044,0:27.633,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,20.0,1:29.765,0.0,,30.507,0.0,31.366999999999997,0.0,27.891,0.0,110.1,30:09.014,16:33:46.790,0:30.507,0:31.367,0:27.891,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,21.0,1:30.577,0.0,,30.608,0.0,32.144,0.0,27.825,0.0,109.1,31:39.591,16:35:17.367,0:30.608,0:32.144,0:27.825,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,22.0,1:27.568,0.0,,29.482,0.0,30.357,0.0,27.729,0.0,112.8,33:07.159,16:36:44.935,0:29.482,0:30.357,0:27.729,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,23.0,1:26.922,0.0,,29.286,0.0,30.173000000000002,0.0,27.463,0.0,113.7,34:34.081,16:38:11.857,0:29.286,0:30.173,0:27.463,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,24.0,1:29.100,0.0,,29.873,0.0,30.718000000000004,0.0,28.509,0.0,110.9,36:03.181,16:39:40.957,0:29.873,0:30.718,0:28.509,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,25.0,1:27.806,0.0,,29.171,0.0,30.89,0.0,27.745,0.0,112.5,37:30.987,16:41:08.763,0:29.171,0:30.890,0:27.745,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,26.0,1:28.229,0.0,,30.184,0.0,30.311999999999998,0.0,27.733,0.0,112.0,38:59.216,16:42:36.992,0:30.184,0:30.312,0:27.733,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,27.0,1:27.348,0.0,,29.269,0.0,30.473000000000003,0.0,27.606,0.0,113.1,40:26.564,16:44:04.340,0:29.269,0:30.473,0:27.606,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,28.0,1:26.941,0.0,,28.981,0.0,30.331,0.0,27.629,0.0,113.7,41:53.505,16:45:31.281,0:28.981,0:30.331,0:27.629,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,29.0,1:26.987,0.0,,29.156,0.0,30.168000000000003,0.0,27.663,0.0,113.6,43:20.492,16:46:58.268,0:29.156,0:30.168,0:27.663,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,30.0,1:26.784,0.0,,29.001,0.0,30.328000000000003,0.0,27.455,0.0,113.9,44:47.276,16:48:25.052,0:29.001,0:30.328,0:27.455,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,31.0,1:26.549,0.0,,29.108,0.0,30.116,0.0,27.325,0.0,114.2,46:13.825,16:49:51.601,0:29.108,0:30.116,0:27.325,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,32.0,1:26.717,0.0,,29.129,0.0,30.139,0.0,27.449,0.0,114.0,47:40.542,16:51:18.318,0:29.129,0:30.139,0:27.449,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,33.0,1:26.730,0.0,,28.842,0.0,30.307,0.0,27.581,0.0,113.9,49:07.272,16:52:45.048,0:28.842,0:30.307,0:27.581,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,34.0,1:26.746,0.0,,29.081,0.0,30.199,0.0,27.466,0.0,113.9,50:34.018,16:54:11.794,0:29.081,0:30.199,0:27.466,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,35.0,1:27.149,0.0,,29.277,0.0,30.335,0.0,27.537,0.0,113.4,52:01.167,16:55:38.943,0:29.277,0:30.335,0:27.537,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,36.0,1:27.587,0.0,,29.440,0.0,30.326,0.0,27.821,0.0,112.8,53:28.754,16:57:06.530,0:29.440,0:30.326,0:27.821,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,NEXTEV NIO,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,3.0,0.0,37.0,1:30.603,0.0,,29.974,0.0,31.503,0.0,29.126,0.0,109.1,54:59.357,16:58:37.133,0:29.974,0:31.503,0:29.126,,Nelson PIQUET JR,,NEXTEV,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,1.0,1:47.777,0.0,,48.582,0.0,31.18,0.0,28.015,0.0,91.7,1:47.777,16:05:25.553,0:48.582,0:31.180,0:28.015,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,2.0,1:28.875,0.0,,28.989,0.0,30.846,0.0,29.040,0.0,111.2,3:16.652,16:06:54.428,0:28.989,0:30.846,0:29.040,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,3.0,1:27.990,0.0,,29.640,0.0,30.570999999999998,0.0,27.779,0.0,112.3,4:44.642,16:08:22.418,0:29.640,0:30.571,0:27.779,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,4.0,1:27.099,0.0,,29.142,0.0,30.174,0.0,27.783,0.0,113.5,6:11.741,16:09:49.517,0:29.142,0:30.174,0:27.783,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,5.0,1:26.960,0.0,,28.954,0.0,30.538,0.0,27.468,0.0,113.6,7:38.701,16:11:16.477,0:28.954,0:30.538,0:27.468,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,6.0,1:27.181,0.0,,28.925,0.0,30.461,0.0,27.795,0.0,113.4,9:05.882,16:12:43.658,0:28.925,0:30.461,0:27.795,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,7.0,1:26.577,0.0,,28.886,0.0,30.211,0.0,27.480,0.0,114.1,10:32.459,16:14:10.235,0:28.886,0:30.211,0:27.480,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,8.0,1:26.254,0.0,,28.813,0.0,30.004,0.0,27.437,0.0,114.6,11:58.713,16:15:36.489,0:28.813,0:30.004,0:27.437,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,9.0,1:26.154,0.0,,28.714,0.0,30.021,0.0,27.419,0.0,114.7,13:24.867,16:17:02.643,0:28.714,0:30.021,0:27.419,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,10.0,1:26.485,0.0,,28.931,0.0,30.051,0.0,27.503,0.0,114.3,14:51.352,16:18:29.128,0:28.931,0:30.051,0:27.503,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,11.0,1:26.502,0.0,,28.759,0.0,30.359,0.0,27.384,0.0,114.2,16:17.854,16:19:55.630,0:28.759,0:30.359,0:27.384,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,12.0,1:25.926,0.0,,28.721,0.0,29.986,0.0,27.219,2.0,115.0,17:43.780,16:21:21.556,0:28.721,0:29.986,0:27.219,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,13.0,1:25.890,0.0,,28.405,2.0,30.006999999999998,0.0,27.478,0.0,115.1,19:09.670,16:22:47.446,0:28.405,0:30.007,0:27.478,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,14.0,1:26.103,0.0,,28.439,0.0,30.23,0.0,27.434,0.0,114.8,20:35.773,16:24:13.549,0:28.439,0:30.230,0:27.434,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,15.0,1:26.542,0.0,,28.913,0.0,30.12,0.0,27.509,0.0,114.2,22:02.315,16:25:40.091,0:28.913,0:30.120,0:27.509,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,16.0,1:27.349,0.0,,28.992,0.0,30.583000000000002,0.0,27.774,0.0,113.1,23:29.664,16:27:07.440,0:28.992,0:30.583,0:27.774,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,17.0,1:26.394,0.0,,28.493,0.0,30.225,0.0,27.676,0.0,114.4,24:56.058,16:28:33.834,0:28.493,0:30.225,0:27.676,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,18.0,1:33.239,0.0,B,29.134,0.0,31.386,0.0,32.719,0.0,106.0,26:29.297,16:30:07.073,0:29.134,0:31.386,0:32.719,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,19.0,2:12.020,0.0,,1:14.363,0.0,30.278000000000002,0.0,27.379,0.0,74.9,28:41.317,16:32:19.093,1:14.363,0:30.278,0:27.379,,StÃ©phane SARRAZIN,0:00:58.446,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,20.0,1:28.675,0.0,,29.026,0.0,31.791999999999998,0.0,27.857,0.0,111.4,30:09.992,16:33:47.768,0:29.026,0:31.792,0:27.857,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,21.0,1:26.267,0.0,,28.954,0.0,30.086,0.0,27.227,0.0,114.6,31:36.259,16:35:14.035,0:28.954,0:30.086,0:27.227,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,22.0,1:26.189,0.0,,28.532,0.0,30.08,0.0,27.577,0.0,114.7,33:02.448,16:36:40.224,0:28.532,0:30.080,0:27.577,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,23.0,1:26.116,0.0,,28.592,0.0,30.112,0.0,27.412,0.0,114.8,34:28.564,16:38:06.340,0:28.592,0:30.112,0:27.412,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,24.0,1:26.222,0.0,,28.832,0.0,29.953000000000003,0.0,27.437,0.0,114.6,35:54.786,16:39:32.562,0:28.832,0:29.953,0:27.437,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,25.0,1:25.798,2.0,,28.594,0.0,29.904,0.0,27.300,0.0,115.2,37:20.584,16:40:58.360,0:28.594,0:29.904,0:27.300,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,26.0,1:26.009,0.0,,28.564,0.0,29.965,0.0,27.480,0.0,114.9,38:46.593,16:42:24.369,0:28.564,0:29.965,0:27.480,,StÃ©phane SARRAZIN,,TECHEETAH,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Montreal2\Race\23_Analysis_Race 2 (2).CSV,33.0,0.0,27.0,1:26.138,0.0,,28.584,0.0,30.064,0.0,27.490,0.0,114.7,40:12.731,16:43:50.507,0:28.584,0:30.064,0:27.490,,StÃ©phane SARRAZIN,,TECHEETAH,,,
