,DRIVER_NAME,location,season_year,match_name,match_type,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,range_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,range_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,range_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,range_S3,skew_S3,Total_Lap_Num,PIT_TIME_cnt,cnt_CROSSING_FINISH_LINE_IN_PIT,DATE_ONLY,mean_air_temp,std_air_temp,med_air_temp,max_air_temp,min_air_temp,range_air_temp,skew_air_temp,mean_track_temp,std_track_temp,med_track_temp,max_track_temp,min_track_temp,range_track_temp,skew_track_temp,mean_HUMIDITY,std_HUMIDITY,med_HUMIDITY,max_HUMIDITY,min_HUMIDITY,range_HUMIDITY,skew_HUMIDITY,mean_PRESSURE,std_PRESSURE,med_PRESSURE,max_PRESSURE,min_PRESSURE,range_PRESSURE,skew_PRESSURE,mean_WIND_SPEED,std_WIND_SPEED,med_WIND_SPEED,max_WIND_SPEED,min_WIND_SPEED,range_WIND_SPEED,skew_WIND_SPEED
1813,S̩bastien BUEMI,Marrakesh,2017-2018,Super Pole,Q,2.0,Renault e.dams,76.6,49.26712900098807,54.1,133.1,42.6,90.5,1.6264871335389657,84970.66666666669,92349.16630015313,35113.0,191533.0,28266.0,163267.0,1.7213455033778258,38725.0,3193.639303365361,40287.0,40836.999999999985,35051.0,5785.999999999993,-1.6744377862037958,52677.33333333334,60229.39448752024,18777.0,122217.0,17038.0,105179.0,1.7304265398881975,3.0,3,1,01/13/2018,11.845031578947372,0.06023895060167259,11.8889,11.8889,11.7222,0.16669999999999874,-1.0493912673491828,15.497115789473687,0.1751816621020651,15.5556,15.5556,15.0,0.5556000000000001,-2.798439564022598,91.05263157894737,0.4046513191112583,91.0,92.0,90.0,2.0,0.4984060665163724,963.7377368421053,0.05424516579101538,963.732,963.834,963.6310000000001,0.20299999999986085,-0.19049525288835747,2.121867894736842,1.118324210179275,2.12187,4.24374,0.0,4.24374,0.31808779521353886
1814,S̩bastien BUEMI,Mexico city,2017-2018,Qualifying Group 2,Q,2.0,Renault e.dams,85.60000000000002,50.87936713442886,107.1,122.2,27.5,94.7,-1.562007408710145,82374.0,116365.42007400653,16114.0,216737.0,14271.0,202466.0,1.731562037515903,32115.33333333333,3397.6100914221056,33003.0,34981.0,28362.0,6619.0,-1.0954299723251235,20962.666666666668,1794.5880678677586,21268.0,22585.0,19035.0,3550.0,-0.7434716871084417,3.0,3,0,03/03/2018,22.481466666666666,0.167277155244423,22.4722,22.7222,22.2778,0.4444000000000017,0.2809929342570947,34.166650000000004,0.30425988069412063,34.166650000000004,34.4444,33.8889,0.5555000000000021,0.0,47.0,0.0,47.0,47.0,47.0,0.0,0.0,782.9273333333334,0.050046644909235855,782.9159999999999,783.0010000000001,782.865,0.13600000000008095,0.4180715202926597,2.29869,0.7986421900951639,2.12187,3.1828,1.06093,2.12187,-0.31258399728633374
1815,S̩bastien BUEMI,Mexico city,2017-2018,Super Pole,Q,2.0,Renault e.dams,67.3,75.23616151824865,67.3,120.5,14.1,106.4,0.0,245904.0,327171.2365872037,245904.0,477249.0,14559.0,462690.0,0.0,32124.0,4931.3626919949875,32124.0,35611.0,28637.0,6974.000000000004,0.0,20778.0,2070.4086553142097,20778.0,22242.0,19314.0,2927.9999999999964,0.0,2.0,2,0,03/03/2018,24.049999999999997,0.0611436559805408,24.0556,24.1111,23.9444,0.16669999999999874,-0.3887602664508021,36.7778,0.23421936536314075,36.6667,37.2222,36.6667,0.5555000000000021,1.7787811838447136,40.9,0.7378647873726222,41.0,42.0,39.0,3.0,-1.9084299581774111,782.1981999999999,0.07526220831202021,782.188,782.324,782.12,0.2039999999999509,0.44868079531766014,4.03155,2.110046894033927,4.24374,7.426539999999999,1.06093,6.365609999999999,0.1313477958529569
1816,S̩bastien BUEMI,Newyork2,2017-2018,Qualifying 2 Group 2,Q,2.0,Renault e.dams,80.36666666666667,48.56349795199407,107.5,109.3,24.3,85.0,-1.7293742531390282,70309.33333333331,71547.61205192897,29224.0,152925.0,28779.0,124146.0,1.7319754301720756,25799.0,1136.3168572189713,25303.0,27099.0,24995.0,2104.0,1.5899931119846509,25301.33333333333,1160.719747972495,24939.0,26600.0,24365.0,2235.0,1.2678470396258057,3.0,3,0,07/15/2018,22.67595,0.022657780120744965,22.6667,22.7222,22.6667,0.0555000000000021,2.4494897427829434,23.333300000000005,0.0,23.3333,23.3333,23.3333,0.0,0.0,88.5,0.5477225575051674,88.5,89.0,88.0,1.0,0.0,1015.0749999999999,0.022583179581291156,1015.07,1015.1,1015.04,0.06000000000005912,-0.31256995958915224,3.713271666666667,0.88764250286738,4.24374,4.24374,2.12187,2.12187,-1.5367169797799718
1817,S̩bastien BUEMI,Newyork2,2017-2018,Super Pole 2,Q,2.0,Renault e.dams,59.45,70.92281015301072,59.45,109.6,9.3,100.3,0.0,256960.0,322686.7653809186,256960.0,485134.0,28786.0,456348.0,0.0,26216.0,1670.186217162625,26216.0,27397.0,25035.0,2362.0,0.0,25527.5,1945.2507550441974,25527.5,26903.000000000004,24152.0,2751.0000000000073,0.0,2.0,2,0,07/15/2018,22.423076923076923,0.14441285811777055,22.4444,22.6111,22.2222,0.3888999999999996,-0.13858542113301323,23.333300000000005,0.0,23.3333,23.3333,23.3333,0.0,0.0,89.92307692307692,0.7595545253127514,90.0,91.0,89.0,2.0,0.13564569704576693,1015.4315384615386,0.060806544856925784,1015.44,1015.51,1015.34,0.16999999999995907,-0.3069941750411065,3.6724646153846154,1.1952513372830513,4.24374,5.30467,1.06093,4.24374,-0.7140152277022621
1818,S̩bastien BUEMI,Newyork,2017-2018,Qualifying 1 Group 1,Q,1.0,Renault e.dams,83.43333333333334,34.884714895399874,89.0,115.2,46.1,69.1,-0.6997946376082638,89209.0,101572.84329977182,33905.0,206433.0,27289.0,179144.0,1.7237874432438318,26086.33333333333,2331.3353112183,26327.0,28288.0,23644.000000000004,4643.999999999995,-0.4595901746602122,28692.66666666667,6439.943814454698,27033.0,35800.0,23245.0,12555.0,1.0826905858480755,3.0,3,0,07/14/2018,28.877760000000002,0.07241300297598599,28.8889,28.9444,28.7778,0.16660000000000252,-0.541446800340875,39.4444,0.0,39.4444,39.4444,39.4444,0.0,0.0,60.6,0.5477225575051667,61.0,61.0,60.0,1.0,-0.6085806194501975,1018.126,0.013416407865001366,1018.12,1018.15,1018.12,0.029999999999972715,2.2360679775082644,4.8802959999999995,2.442452533700502,5.30467,8.48747,2.12187,6.365600000000001,0.6064821086440709
1819,S̩bastien BUEMI,Newyork,2017-2018,Super Pole 1,Q,1.0,Renault e.dams,81.05,48.861078579990426,81.05,115.6,46.5,69.1,0.0,114078.0,122811.71997004196,114078.0,200919.0,27237.0,173682.0,0.0,26193.5,3961.919294988226,26193.5,28995.0,23392.0,5603.0,0.0,26343.0,4328.907714424048,26343.0,29404.0,23282.0,6122.000000000004,0.0,2.0,2,0,07/14/2018,29.984135714285717,0.10088780216841677,29.9444,30.1667,29.8889,0.27779999999999916,0.7657108039538234,42.38094285714285,0.26046929750942643,42.2222,42.7778,42.2222,0.5555999999999983,1.0665364503850088,57.714285714285715,0.8254203058555581,58.0,59.0,56.0,3.0,-0.3321865799059737,1017.8771428571429,0.02920183646190673,1017.88,1017.91,1017.81,0.10000000000002274,-0.7952119557484172,5.456230714285715,1.7584799873862402,5.30467,8.48747,3.1828,5.30467,0.32820801199555705
1820,S̩bastien BUEMI,Paris,2017-2018,Qualifying Group 1,Q,1.0,Renault e.dams,76.10000000000002,49.104887740427635,96.4,111.8,20.1,91.7,-1.5423773083593728,85661.66666666669,117191.65824124741,18897.0,220979.0,17109.0,203870.0,1.7315972376450337,27593.33333333333,2850.995674029223,28331.0,30003.0,24446.0,5557.000000000004,-1.086382370509806,23192.0,2527.97863915026,24448.0,24846.0,20282.0,4564.0,-1.6838773202693889,3.0,3,0,04/28/2018,14.481466666666668,0.04539720989958185,14.4722,14.5556,14.4444,0.11120000000000019,0.8573214099739944,20.5556,0.0,20.5556,20.5556,20.5556,0.0,0.0,65.66666666666667,0.5163977794943239,66.0,66.0,65.0,1.0,-0.9682458365518953,1007.2633333333333,0.052788887719527264,1007.265,1007.35,1007.21,0.13999999999998636,0.7228395290266647,3.1828016666666663,1.8978559877020877,2.652335,6.3656,1.06093,5.30467,0.943336114724244
1821,S̩bastien BUEMI,Punta,2017-2018,Qualifying Group 4,Q,4.0,Renault e.dams,97.83333333333331,45.396732628387845,111.4,134.9,47.2,87.7,-1.2247062421090058,63560.33333333334,70166.44737574602,25399.0,144537.0,20745.0,123792.0,1.7234822482031624,30404.0,4103.996466860078,32566.000000000004,32975.0,25671.0,7304.0,-1.7127179520079792,31649.0,3561.4717463430766,32050.0,34993.0,27904.0,7089.0,-0.5002492740526898,3.0,3,0,03/17/2018,28.84256666666667,0.022698604949790112,28.8333,28.8889,28.8333,0.05559999999999832,2.4494897427827094,36.4815,0.28691060628704473,36.6667,36.6667,36.1111,0.5555999999999983,-0.9682458365518172,59.0,0.0,59.0,59.0,59.0,0.0,0.0,1008.1166666666667,0.06377042156575892,1008.11,1008.23,1008.06,0.17000000000007276,1.2465309359238752,2.652335,0.5810952929339559,2.652335,3.1828,2.12187,1.06093,0.0
1822,S̩bastien BUEMI,Rome,2017-2018,Qualifying Group 2,Q,2.0,Renault e.dams,67.46666666666667,46.073998451765966,79.4,106.4,16.6,89.80000000000003,-1.087330180041446,62773.0,50737.311783341465,36995.0,121224.0,30100.0,91124.0,1.6961346710316223,34314.333333333336,4625.749921183952,36044.000000000015,37826.0,29073.0,8753.0,-1.4473832590341875,47228.33333333334,8818.259541050795,49299.0,54827.0,37559.0,17268.0,-0.9984078820110504,3.0,3,0,04/14/2018,23.120399999999993,0.07385114758756282,23.1667,23.1667,23.0,0.16669999999999874,-1.2069191964625088,29.9074,0.2268227501817213,30.0,30.0,29.4444,0.5555999999999983,-2.4494897427831552,53.666666666666664,1.0327955589886446,53.0,55.0,53.0,2.0,0.9682458365518647,1010.0166666666668,0.0258198889747076,1010.02,1010.06,1009.99,0.06999999999993634,0.7591047358368402,2.4755116666666663,1.597287922641584,2.1218649999999997,4.24374,1.06093,3.18281,0.21489316325634944
1823,S̩bastien BUEMI,Rome,2017-2018,Super Pole,Q,2.0,Renault e.dams,56.25,69.3671752344003,56.25,105.3,7.2,98.1,0.0,214612.5,260951.3936358647,214612.5,399133.0,30092.0,369041.0,0.0,31333.0,3143.7967491553904,31333.0,33556.0,29110.0,4446.0,0.0,40733.5,2996.0114318874016,40733.5,42852.0,38615.0,4237.0,0.0,2.0,2,0,04/14/2018,24.031262500000004,0.09291202918173018,24.0556,24.1667,23.8333,0.3333999999999975,-0.5644513628287985,29.930549999999997,0.1897735281855718,30.0,30.0,29.4444,0.5555999999999983,-2.509457330439086,50.875,0.34156502553198753,51.0,51.0,50.0,1.0,-2.5094573304390857,1009.3874999999998,0.08504900548119283,1009.38,1009.48,1009.25,0.2300000000000182,-0.2526522304759006,2.055559375,1.5721288076807138,2.12187,6.3656,0.0,6.3656,1.3857117429854602
1824,S̩bastien BUEMI,Santiago,2017-2018,Qualifying Group 1,Q,1.0,Renault e.dams,79.76666666666667,39.02324093836047,90.5,112.3,36.5,75.8,-1.1440871963118129,73762.33333333331,85915.99211051068,26342.0,172938.0,22007.0,150931.0,1.7270914190634996,29450.0,3362.8345186761717,30846.0,31890.0,25614.0,6276.0,-1.5461437414157129,37208.66666666666,4988.925368587241,39049.0,41016.000000000015,31561.0,9455.00000000001,-1.4340950667285106,3.0,3,0,03/02/2018,23.537066666666664,0.028711716539884274,23.5556,23.5556,23.5,0.05559999999999832,-0.9682458365516687,35.0,0.0,35.0,35.0,35.0,0.0,0.0,67.0,0.6324555320336753,67.0,68.0,66.0,2.0,0.0,945.785,0.0,945.785,945.785,945.785,0.0,0.0,2.29869,0.7986421900951639,2.12187,3.1828,1.06093,2.12187,-0.31258399728633374
1825,S̩bastien BUEMI,Santiago,2017-2018,Super Pole,Q,1.0,Renault e.dams,98.8,18.809040379562163,98.8,112.1,85.5,26.599999999999994,0.0,28268.0,8659.229642410459,28268.0,34391.0,22145.0,12246.0,0.0,28489.000000000004,3775.950211536164,28489.000000000004,31159.000000000004,25819.000000000004,5340.0,0.0,34909.5,4975.910419209738,34909.5,38428.000000000015,31391.0,7037.000000000007,0.0,2.0,2,0,03/02/2018,25.44443684210526,0.18425358495088073,25.3889,25.8333,25.1667,0.6666000000000025,0.7659776256895798,37.54386315789473,0.2818321411575892,37.7778,37.7778,37.2222,0.5555999999999983,-0.34789168623840555,63.36842105263158,0.49559462778335195,63.0,64.0,63.0,1.0,0.5934641551186968,945.3800526315788,0.06718669981159267,945.378,945.5139999999999,945.2769999999999,0.23699999999996635,0.4541819313578443,1.6193178947368416,1.5960478132338813,1.06093,6.3656,0.0,6.3656,1.8038227679939227
1826,S̩bastien BUEMI,Zurich,2017-2018,Qualifying Group 1,Q,1.0,Renault e.dams,87.7,46.16622141782886,106.5,121.5,35.1,86.4,-1.5286209838741345,81854.0,97800.82632064006,26917.0,194771.0,23874.0,170897.0,1.7301646055482331,32867.0,2739.2296362298653,34194.0,34690.0,29717.0,4973.0,-1.668381378584103,21569.33333333333,1867.7752362994136,22191.0,23047.0,19470.0,3576.9999999999964,-1.331846378683481,3.0,3,0,10/06/2018,28.066699999999997,0.024820354550248905,28.0556,28.1111,28.0556,0.0555000000000021,2.236067977500076,33.8889,0.0,33.8889,33.8889,33.8889,0.0,0.0,50.2,0.8366600265340757,50.0,51.0,49.0,2.0,-0.5122408325719,963.3871999999999,0.04433057635537461,963.3939999999999,963.428,963.326,0.10199999999997544,-0.5413870509384976,2.334056,1.5736202341829493,2.12187,4.24374,0.0,4.24374,-0.5516167563113655
1865,S̩bastien Buemi,Hong Kong2,2017-2018,Non Qualifying Practice 3,FP1,2.0,Renault e.dams,75.11304347826083,29.959386210908715,80.4,108.0,17.5,90.5,-0.7058680470196486,23173.956521739125,4399.851603677941,24142.0,30869.0,17521.0,13348.0,0.065266779789297,26572.391304347828,5800.988079935807,24182.0,39387.0,20712.0,18675.0,1.0563273830116182,68990.56521739131,82850.94708232813,30893.0,326764.0,23769.0,302995.0,2.038855394749836,23.0,23,6,03/12/2017,20.956984962406004,0.18380294287837373,20.9444,21.2222,20.6111,0.6111000000000004,-0.19996929128688978,24.872587969924783,0.23401318622340103,25.0,25.0,24.4444,0.5555999999999983,-1.2950319182664278,73.84210526315789,0.7656996333422745,74.0,75.0,73.0,2.0,0.2764662045378764,1018.4962406015022,0.06689447058120743,1018.49,1018.66,1018.35,0.30999999999994543,0.3958894629776385,1.2563679323308272,0.8791643928570949,1.06093,3.1828,0.0,3.1828,0.20561914065296966
1866,S̩bastien Buemi,Hong Kong2,2017-2018,Qualifying 2 Group 2,Q,2.0,Renault e.dams,79.73333333333333,35.52384175920917,97.9,102.5,38.8,63.7,-1.699434935623998,52877.66666666666,59767.29468809287,19016.0,121887.0,17730.0,104157.0,1.7311487236417618,22858.0,730.9281770461446,23278.000000000004,23282.0,22014.0,1267.9999999999966,-1.7319924519916332,26409.66666666667,994.8870957718464,26106.0,27521.0,25602.0,1919.0000000000039,1.2455602575477875,3.0,3,0,03/12/2017,22.488877142857135,0.050087300760560456,22.5,22.6111,22.4444,0.16669999999999874,0.6749516134061543,29.07935714285715,0.2675254625437443,28.8889,29.4444,28.8889,0.5555000000000021,0.6921459546543035,72.31428571428572,0.47100821595360715,72.0,73.0,72.0,1.0,0.8363747820020816,1017.5611428571431,0.03644265669359498,1017.54,1017.64,1017.51,0.12999999999999545,0.21987148493887138,2.4856171428571434,0.9257195985050238,2.12187,4.24374,1.06093,3.18281,0.37397010065268016
1867,S̩bastien Buemi,Hong Kong,2017-2018,Non Qualifying Practice 1,FP1,1.0,Renault e.dams,79.152,27.954443892399887,89.9,105.8,21.3,84.5,-1.303278021118143,23556.2,11656.929126775483,19354.0,72544.0,17831.0,54713.0,3.5928597456364417,24391.04,2889.288356441195,23776.0,32670.0,21233.0,11437.0,1.245010690121126,63393.32,83791.5464768175,27572.0,274034.0,24246.0,249788.0,2.007101979853971,25.0,25,4,01/12/2017,78.2745688953494,318.93366710970867,19.0,1802.61,18.3333,1784.2767,5.225431920855145,25.620549418604426,9.037335556716709,23.8889,73.8889,23.3333,50.555600000000005,5.147002355556013,81.15770348837209,32.70263872648572,75.0,255.0,74.0,181.0,5.129958140598661,985.1992805232446,181.18445505207535,1018.56,1019.07,0.0,1019.07,-5.2575117905910425,10.753901351743858,48.06652115505871,2.12187,270.538,0.0,270.538,5.219593189909281
1868,S̩bastien Buemi,Hong Kong,2017-2018,Non Qualifying Practice 2,FP2,1.0,Renault e.dams,90.98636363636363,20.613502173611156,100.25,102.9,30.4,72.5,-2.5576391646316456,19519.545454545456,3019.9897150135944,18523.5,31191.0,17804.0,13387.0,3.2221704541748464,23130.681818181816,1567.196781225081,22449.5,28743.000000000004,22050.0,6693.000000000004,2.5975369616761883,40362.045454545456,44854.78432354927,25230.0,179570.0,24750.0,154820.0,3.0363197032836,22.0,22,2,02/12/2017,21.74201896551724,0.5075982796003726,22.0556,22.2222,20.7222,1.5,-0.7534382237454176,27.19668908045987,0.5369942026643338,27.2222,27.7778,26.1111,1.6666999999999987,-0.4123650840134461,67.89080459770115,1.1146042802185994,67.0,70.0,67.0,3.0,0.927492459628241,1019.4675287356321,0.05756310215906245,1019.47,1019.54,1019.37,0.16999999999995907,-0.3420349732842399,1.2316576436781628,0.95947785213238,1.06093,4.24374,0.0,4.24374,0.4819879583133518
1869,S̩bastien Buemi,Hong Kong,2017-2018,Qualifying 1 Group 1,Q,1.0,Renault e.dams,74.5,44.17454017870474,95.0,104.7,23.8,80.9,-1.6385706233948727,88664.66666666669,120398.01547090938,20304.0,227682.0,18008.0,209674.0,1.7313422064925457,23457.66666666667,1851.093010449053,24187.0,24833.000000000004,21353.0,3480.000000000004,-1.497770062311531,26598.33333333333,2347.618864580308,26004.0,29186.0,24605.0,4581.0,1.0662231086004337,3.0,3,0,02/12/2017,23.638905555555564,0.0733258829548669,23.6389,23.7778,23.5556,0.22220000000000084,0.23691002651434634,31.6667,0.0,31.6667,31.6667,31.6667,0.0,0.0,63.72222222222222,0.701472374412204,64.0,65.0,63.0,2.0,0.44904193496987593,1018.9333333333333,0.022424476423287574,1018.93,1018.96,1018.9,0.06000000000005912,-0.18600759793551963,1.9745147222222224,1.050357090605683,2.12187,5.30467,0.0,5.30467,0.8539017237460707
1870,Tom BLOMQVIST,Marrakesh,2017-2018,Qualifying Group 1,Q,1.0,Andretti Formula E,95.73333333333332,41.712867718886635,104.6,132.3,50.3,82.00000000000001,-0.9133194891562444,68551.66666666669,63927.30000816031,35012.0,142269.0,28374.0,113895.0,1.7110649572914536,42849.0,6583.438843036365,45658.0,47562.0,35327.0,12235.0,-1.5704951705138328,20583.666666666668,3037.5314538837847,21597.0,22985.0,17169.0,5816.0,-1.3341456846820805,3.0,3,0,01/13/2018,10.953666666666669,0.02269860494979168,10.9444,11.0,10.9444,0.055600000000000094,2.4494897427827675,13.888900000000001,0.0,13.8889,13.8889,13.8889,0.0,0.0,92.83333333333333,0.4082482904638644,93.0,93.0,92.0,1.0,-2.449489742783127,964.4718333333334,0.04957183340034621,964.4604999999999,964.545,964.41,0.1349999999999909,0.424506310667963,1.2377566666666666,1.0431030591780788,1.5914,2.12187,0.0,2.12187,-0.45593555907427397
1871,Tom BLOMQVIST,Mexico city,2017-2018,Qualifying Group 1,Q,1.0,Andretti Formula E,81.60000000000002,45.94246401750781,93.1,120.7,31.0,89.7,-1.0558318939643128,71012.33333333331,93605.80163821756,19470.0,179061.0,14506.0,164555.0,1.7265725317085159,35407.333333333336,5794.015389462935,38229.0,39250.0,28743.000000000004,10506.999999999996,-1.6717399177914145,22437.66666666667,2934.158539229488,23212.0,24907.0,19194.000000000004,5712.999999999993,-1.1048559974299172,3.0,3,0,03/03/2018,22.0,0.0,22.0,22.0,22.0,0.0,0.0,33.5185,0.28691060628704473,33.3333,33.8889,33.3333,0.5555999999999983,0.9682458365518172,48.666666666666664,0.5163977794943223,49.0,49.0,48.0,1.0,-0.9682458365518337,783.1025,0.05641542342304443,783.0854999999999,783.17,783.035,0.1349999999999909,0.3882232938682742,3.1828016666666663,1.5003886657985213,3.1828,5.30467,1.06093,4.24374,-1.999481912676412e-06
1872,Tom BLOMQVIST,Paris,2017-2018,Qualifying Group 4,Q,4.0,Andretti Formula E,83.2,28.88805981716321,87.0,110.0,52.6,57.4,-0.5816975127472541,27894.0,14830.00333782835,21687.0,44819.0,17176.0,27643.0,1.5535060284620201,29474.66666666667,4146.090487837106,30249.000000000004,33179.0,24996.0,8183.0,-0.8111159472665956,25187.33333333333,3928.6031020368214,27442.0,27469.0,20651.0,6818.0,-1.7319587706161983,3.0,3,0,04/28/2018,15.333333333333334,0.049685437168920404,15.3333,15.3889,15.2778,0.11110000000000042,0.0015094960870350078,21.666699999999995,0.0,21.6667,21.6667,21.6667,0.0,0.0,59.833333333333336,0.408248290463864,60.0,60.0,59.0,1.0,-2.4494897427832036,1007.1533333333333,0.025819888974683604,1007.15,1007.18,1007.11,0.06999999999993634,-0.7591047358566534,1.7682216666666664,0.8662506165866012,1.5914,3.1828,1.06093,2.12187,0.8573120593446387
1873,Tom BLOMQVIST,Punta,2017-2018,Qualifying Group 1,Q,1.0,Andretti Formula E,91.09999999999998,46.38501913333657,101.8,131.2,40.3,90.9,-0.9828135968288959,74446.0,85415.41052995062,29636.0,172942.0,20760.0,152182.0,1.7110330597715142,33608.333333333336,6807.980341726418,36284.0,38672.0,25869.0,12803.0,-1.4954031945589257,33141.666666666664,3642.935949661113,32608.000000000004,37022.0,29795.0,7227.0,0.6450739097251968,3.0,3,0,03/17/2018,27.527783333333335,0.13027843131795333,27.5278,27.7222,27.3889,0.33330000000000126,0.3485846424613551,32.5,0.3043146529498687,32.5,32.7778,32.2222,0.5555999999999983,0.0,61.333333333333336,0.5163977794943216,61.0,62.0,61.0,1.0,0.9682458365518337,1008.685,0.025099800796034088,1008.7,1008.7,1008.64,0.06000000000005912,-1.5367224976998421,2.475511666666666,2.8203047666194987,1.06093,7.426539999999999,0.0,7.426539999999999,1.3804996353333
1874,Tom BLOMQVIST,Rome,2017-2018,Qualifying Group 1,Q,1.0,Andretti Formula E,66.2,46.27299428392333,77.9,105.5,15.2,90.3,-1.0650703441599807,68562.66666666669,56393.004400664206,42292.0,133298.0,30098.0,103200.0,1.6413880654651796,35608.0,6105.919341098439,36039.0,41486.999999999985,29298.0,12188.999999999993,-0.3160599116702766,47349.66666666666,8160.386347063068,50119.0,53765.0,38165.0,15600.0,-1.3512577919300548,3.0,3,0,04/14/2018,23.0,0.0,23.0,23.0,23.0,0.0,0.0,29.4444,0.0,29.4444,29.4444,29.4444,0.0,0.0,54.4,0.5477225575051652,54.0,55.0,54.0,1.0,0.6085806194501975,1010.1600000000001,0.05385164807132619,1010.16,1010.23,1010.09,0.13999999999998636,0.0,2.758428,0.5810952929339559,3.1828,3.1828,2.12187,1.06093,-0.6085806194501846
1875,Tom BLOMQVIST,Santiago,2017-2018,Qualifying Group 4,Q,4.0,Andretti Formula E,84.56666666666666,31.257372463681804,93.2,110.6,49.9,60.7,-1.148088808099696,48546.0,41749.067546473416,26770.0,96681.0,22187.0,74494.0,1.7085991565221903,31852.33333333333,6193.991793127702,31580.0,38178.000000000015,25799.0,12379.000000000007,0.1974705478953519,37608.66666666666,5490.718107254581,37020.0,43370.0,32436.0,10934.0,0.4769051486090898,3.0,3,0,03/02/2018,24.5,0.09940440634096671,24.4722,24.6667,24.3889,0.27779999999999916,0.9435177002039418,36.6667,0.0,36.6667,36.6667,36.6667,0.0,0.0,65.16666666666667,0.4082482904638627,65.0,66.0,65.0,1.0,2.4494897427831273,945.5590000000001,0.017041126723328325,945.548,945.581,945.548,0.03300000000001546,0.9682458365318405,1.4145766666666664,1.095728310881245,1.06093,3.1828,0.0,3.1828,0.6656719002570394
